"sciname","common_name","fao_fishing_area","country","iso3c","wholefish","trimmings","trim_prop","capture","data_source_feed","data_source_fao_area_country","feed_report_spp_name","trimmings_tonnes","wholefish_tonnes","importer_iso3c"
"Thunnus albacares","yellowfin tuna",57,"Other nei",NA,"no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"DNK"
"Thunnus albacares","yellowfin tuna",57,"Other nei",NA,"no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"ECU"
"Thunnus albacares","yellowfin tuna",57,"Other nei",NA,"no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"ESP"
"Thunnus albacares","yellowfin tuna",57,"Other nei",NA,"no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"FRA"
"Thunnus albacares","yellowfin tuna",57,"Other nei",NA,"no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"GBR"
"Thunnus albacares","yellowfin tuna",57,"Other nei",NA,"no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"GRC"
"Thunnus albacares","yellowfin tuna",57,"Other nei",NA,"no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"NOR"
"Thunnus albacares","yellowfin tuna",57,"Other nei",NA,"no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"TUR"
"Thunnus albacares","yellowfin tuna",57,"Other nei",NA,"no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"VNM"
"Thunnus albacares","yellowfin tuna",57,"Philippines","PHL","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"AUS"
"Thunnus albacares","yellowfin tuna",57,"Philippines","PHL","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"CHL"
"Thunnus albacares","yellowfin tuna",57,"Philippines","PHL","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"CHN"
"Thunnus albacares","yellowfin tuna",57,"Philippines","PHL","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"CRI"
"Thunnus albacares","yellowfin tuna",57,"Philippines","PHL","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"DNK"
"Thunnus albacares","yellowfin tuna",57,"Philippines","PHL","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"ECU"
"Thunnus albacares","yellowfin tuna",57,"Philippines","PHL","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"ESP"
"Thunnus albacares","yellowfin tuna",57,"Philippines","PHL","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"FRA"
"Thunnus albacares","yellowfin tuna",57,"Philippines","PHL","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"GBR"
"Thunnus albacares","yellowfin tuna",57,"Philippines","PHL","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"GRC"
"Thunnus albacares","yellowfin tuna",57,"Philippines","PHL","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"NOR"
"Thunnus albacares","yellowfin tuna",57,"Philippines","PHL","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"TUR"
"Thunnus albacares","yellowfin tuna",57,"Philippines","PHL","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"VNM"
"Thunnus albacares","yellowfin tuna",57,"Portugal","PRT","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"AUS"
"Thunnus albacares","yellowfin tuna",57,"Portugal","PRT","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"CHL"
"Thunnus albacares","yellowfin tuna",57,"Portugal","PRT","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"CHN"
"Thunnus albacares","yellowfin tuna",57,"Portugal","PRT","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"CRI"
"Thunnus albacares","yellowfin tuna",57,"Portugal","PRT","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"DNK"
"Thunnus albacares","yellowfin tuna",57,"Portugal","PRT","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"ECU"
"Thunnus albacares","yellowfin tuna",57,"Portugal","PRT","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"ESP"
"Thunnus albacares","yellowfin tuna",57,"Portugal","PRT","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"FRA"
"Thunnus albacares","yellowfin tuna",57,"Portugal","PRT","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"GBR"
"Thunnus albacares","yellowfin tuna",57,"Portugal","PRT","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"GRC"
"Thunnus albacares","yellowfin tuna",57,"Portugal","PRT","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"NOR"
"Thunnus albacares","yellowfin tuna",57,"Portugal","PRT","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"TUR"
"Thunnus albacares","yellowfin tuna",57,"Portugal","PRT","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"VNM"
"Thunnus albacares","yellowfin tuna",57,"Seychelles","SYC","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"AUS"
"Thunnus albacares","yellowfin tuna",57,"Seychelles","SYC","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"CHL"
"Thunnus albacares","yellowfin tuna",57,"Seychelles","SYC","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"CHN"
"Thunnus albacares","yellowfin tuna",57,"Seychelles","SYC","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"CRI"
"Thunnus albacares","yellowfin tuna",57,"Seychelles","SYC","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"DNK"
"Thunnus albacares","yellowfin tuna",57,"Seychelles","SYC","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"ECU"
"Thunnus albacares","yellowfin tuna",57,"Seychelles","SYC","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"ESP"
"Thunnus albacares","yellowfin tuna",57,"Seychelles","SYC","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"FRA"
"Thunnus albacares","yellowfin tuna",57,"Seychelles","SYC","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"GBR"
"Thunnus albacares","yellowfin tuna",57,"Seychelles","SYC","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"GRC"
"Thunnus albacares","yellowfin tuna",57,"Seychelles","SYC","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"NOR"
"Thunnus albacares","yellowfin tuna",57,"Seychelles","SYC","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"TUR"
"Thunnus albacares","yellowfin tuna",57,"Seychelles","SYC","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"VNM"
"Thunnus albacares","yellowfin tuna",57,"Spain","ESP","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"AUS"
"Thunnus albacares","yellowfin tuna",57,"Spain","ESP","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"CHL"
"Thunnus albacares","yellowfin tuna",57,"Spain","ESP","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"CHN"
"Thunnus albacares","yellowfin tuna",57,"Spain","ESP","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"CRI"
"Thunnus albacares","yellowfin tuna",57,"Spain","ESP","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"DNK"
"Thunnus albacares","yellowfin tuna",57,"Spain","ESP","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"ECU"
"Thunnus albacares","yellowfin tuna",57,"Spain","ESP","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"ESP"
"Thunnus albacares","yellowfin tuna",57,"Spain","ESP","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"FRA"
"Thunnus albacares","yellowfin tuna",57,"Spain","ESP","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"GBR"
"Thunnus albacares","yellowfin tuna",57,"Spain","ESP","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"GRC"
"Thunnus albacares","yellowfin tuna",57,"Spain","ESP","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"NOR"
"Thunnus albacares","yellowfin tuna",57,"Spain","ESP","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"TUR"
"Thunnus albacares","yellowfin tuna",57,"Spain","ESP","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"VNM"
"Thunnus albacares","yellowfin tuna",57,"Sri Lanka","LKA","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"AUS"
"Thunnus albacares","yellowfin tuna",57,"Sri Lanka","LKA","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"CHL"
"Thunnus albacares","yellowfin tuna",57,"Sri Lanka","LKA","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"CHN"
"Thunnus albacares","yellowfin tuna",57,"Sri Lanka","LKA","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"CRI"
"Thunnus albacares","yellowfin tuna",57,"Sri Lanka","LKA","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"DNK"
"Thunnus albacares","yellowfin tuna",57,"Sri Lanka","LKA","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"ECU"
"Thunnus albacares","yellowfin tuna",57,"Sri Lanka","LKA","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"ESP"
"Thunnus albacares","yellowfin tuna",57,"Sri Lanka","LKA","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"FRA"
"Thunnus albacares","yellowfin tuna",57,"Sri Lanka","LKA","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"GBR"
"Thunnus albacares","yellowfin tuna",57,"Sri Lanka","LKA","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"GRC"
"Thunnus albacares","yellowfin tuna",57,"Sri Lanka","LKA","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"NOR"
"Thunnus albacares","yellowfin tuna",57,"Sri Lanka","LKA","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"TUR"
"Thunnus albacares","yellowfin tuna",57,"Sri Lanka","LKA","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"VNM"
"Thunnus albacares","yellowfin tuna",57,"Taiwan Province of China","TWN","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"AUS"
"Thunnus albacares","yellowfin tuna",57,"Taiwan Province of China","TWN","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"CHL"
"Thunnus albacares","yellowfin tuna",57,"Taiwan Province of China","TWN","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"CHN"
"Thunnus albacares","yellowfin tuna",57,"Taiwan Province of China","TWN","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"CRI"
"Thunnus albacares","yellowfin tuna",57,"Taiwan Province of China","TWN","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"DNK"
"Thunnus albacares","yellowfin tuna",57,"Taiwan Province of China","TWN","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"ECU"
"Thunnus albacares","yellowfin tuna",57,"Taiwan Province of China","TWN","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"ESP"
"Thunnus albacares","yellowfin tuna",57,"Taiwan Province of China","TWN","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"FRA"
"Thunnus albacares","yellowfin tuna",57,"Taiwan Province of China","TWN","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"GBR"
"Thunnus albacares","yellowfin tuna",57,"Taiwan Province of China","TWN","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"GRC"
"Thunnus albacares","yellowfin tuna",57,"Taiwan Province of China","TWN","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"NOR"
"Thunnus albacares","yellowfin tuna",57,"Taiwan Province of China","TWN","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"TUR"
"Thunnus albacares","yellowfin tuna",57,"Taiwan Province of China","TWN","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"VNM"
"Thunnus albacares","yellowfin tuna",57,"Thailand","THA","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"AUS"
"Thunnus albacares","yellowfin tuna",57,"Thailand","THA","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"CHL"
"Thunnus albacares","yellowfin tuna",57,"Thailand","THA","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"CHN"
"Thunnus albacares","yellowfin tuna",57,"Thailand","THA","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"CRI"
"Thunnus albacares","yellowfin tuna",57,"Thailand","THA","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"DNK"
"Thunnus albacares","yellowfin tuna",57,"Thailand","THA","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"ECU"
"Thunnus albacares","yellowfin tuna",57,"Thailand","THA","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"ESP"
"Thunnus albacares","yellowfin tuna",57,"Thailand","THA","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"FRA"
"Thunnus albacares","yellowfin tuna",57,"Thailand","THA","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"GBR"
"Thunnus albacares","yellowfin tuna",57,"Thailand","THA","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"GRC"
"Thunnus albacares","yellowfin tuna",57,"Thailand","THA","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"NOR"
"Thunnus albacares","yellowfin tuna",57,"Thailand","THA","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"TUR"
"Thunnus albacares","yellowfin tuna",57,"Thailand","THA","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"VNM"
"Thunnus albacares","yellowfin tuna",57,"Timor-Leste","TLS","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"AUS"
"Thunnus albacares","yellowfin tuna",57,"Timor-Leste","TLS","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"CHL"
"Thunnus albacares","yellowfin tuna",57,"Timor-Leste","TLS","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"CHN"
"Thunnus albacares","yellowfin tuna",57,"Timor-Leste","TLS","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"CRI"
"Thunnus albacares","yellowfin tuna",57,"Timor-Leste","TLS","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"DNK"
"Thunnus albacares","yellowfin tuna",57,"Timor-Leste","TLS","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"ECU"
"Thunnus albacares","yellowfin tuna",57,"Timor-Leste","TLS","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"ESP"
"Thunnus albacares","yellowfin tuna",57,"Timor-Leste","TLS","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"FRA"
"Thunnus albacares","yellowfin tuna",57,"Timor-Leste","TLS","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"GBR"
"Thunnus albacares","yellowfin tuna",57,"Timor-Leste","TLS","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"GRC"
"Thunnus albacares","yellowfin tuna",57,"Timor-Leste","TLS","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"NOR"
"Thunnus albacares","yellowfin tuna",57,"Timor-Leste","TLS","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"TUR"
"Thunnus albacares","yellowfin tuna",57,"Timor-Leste","TLS","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"VNM"
"Thunnus albacares","yellowfin tuna",57,"United Kingdom","GBR","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"AUS"
"Thunnus albacares","yellowfin tuna",57,"United Kingdom","GBR","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"CHL"
"Thunnus albacares","yellowfin tuna",57,"United Kingdom","GBR","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"CHN"
"Thunnus albacares","yellowfin tuna",57,"United Kingdom","GBR","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"CRI"
"Thunnus albacares","yellowfin tuna",57,"United Kingdom","GBR","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"DNK"
"Thunnus albacares","yellowfin tuna",57,"United Kingdom","GBR","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"ECU"
"Thunnus albacares","yellowfin tuna",57,"United Kingdom","GBR","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"ESP"
"Thunnus albacares","yellowfin tuna",57,"United Kingdom","GBR","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"FRA"
"Thunnus albacares","yellowfin tuna",57,"United Kingdom","GBR","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"GBR"
"Thunnus albacares","yellowfin tuna",57,"United Kingdom","GBR","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"GRC"
"Thunnus albacares","yellowfin tuna",57,"United Kingdom","GBR","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"NOR"
"Thunnus albacares","yellowfin tuna",57,"United Kingdom","GBR","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"TUR"
"Thunnus albacares","yellowfin tuna",57,"United Kingdom","GBR","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"VNM"
"Thunnus albacares","yellowfin tuna",87,"Chile","CHL","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"AUS"
"Thunnus albacares","yellowfin tuna",87,"Chile","CHL","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"CHL"
"Thunnus albacares","yellowfin tuna",87,"Chile","CHL","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"CHN"
"Thunnus albacares","yellowfin tuna",87,"Chile","CHL","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"CRI"
"Thunnus albacares","yellowfin tuna",87,"Chile","CHL","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"DNK"
"Thunnus albacares","yellowfin tuna",87,"Chile","CHL","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"ECU"
"Thunnus albacares","yellowfin tuna",87,"Chile","CHL","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"ESP"
"Thunnus albacares","yellowfin tuna",87,"Chile","CHL","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"FRA"
"Thunnus albacares","yellowfin tuna",87,"Chile","CHL","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"GBR"
"Thunnus albacares","yellowfin tuna",87,"Chile","CHL","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"GRC"
"Thunnus albacares","yellowfin tuna",87,"Chile","CHL","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"NOR"
"Thunnus albacares","yellowfin tuna",87,"Chile","CHL","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"TUR"
"Thunnus albacares","yellowfin tuna",87,"Chile","CHL","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"VNM"
"Thunnus albacares","yellowfin tuna",87,"China","CHN","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"AUS"
"Thunnus albacares","yellowfin tuna",87,"China","CHN","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"CHL"
"Thunnus albacares","yellowfin tuna",87,"China","CHN","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"CHN"
"Thunnus albacares","yellowfin tuna",87,"China","CHN","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"CRI"
"Thunnus albacares","yellowfin tuna",87,"China","CHN","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"DNK"
"Thunnus albacares","yellowfin tuna",87,"China","CHN","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"ECU"
"Thunnus albacares","yellowfin tuna",87,"China","CHN","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"ESP"
"Thunnus albacares","yellowfin tuna",87,"China","CHN","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"FRA"
"Thunnus albacares","yellowfin tuna",87,"China","CHN","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"GBR"
"Thunnus albacares","yellowfin tuna",87,"China","CHN","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"GRC"
"Thunnus albacares","yellowfin tuna",87,"China","CHN","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"NOR"
