"source_country_iso3c","source_country_name","importer_iso3c","sciname","common_name","wholefish","trimmings","trim_prop","data_source_feed","feed_report_spp_name"
"unknown","unknown","FRA","thunnus thynnus","atlantic bluefin tuna","no","yes",1,"biomar","Tuna Spp."
"unknown","unknown","GBR","thunnus thynnus","atlantic bluefin tuna","no","yes",1,"biomar","Tuna Spp."
"unknown","unknown","GRC","thunnus thynnus","atlantic bluefin tuna","no","yes",1,"biomar","Tuna Spp."
"unknown","unknown","NOR","thunnus thynnus","atlantic bluefin tuna","no","yes",1,"biomar","Tuna Spp."
"unknown","unknown","TUR","thunnus thynnus","atlantic bluefin tuna","no","yes",1,"biomar","Tuna Spp."
"unknown","unknown","VNM","thunnus thynnus","atlantic bluefin tuna","no","yes",1,"biomar","Tuna Spp."
"AUS","Australia","AUS","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"AUS","Australia","CHL","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"AUS","Australia","CHN","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"AUS","Australia","CRI","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"AUS","Australia","DNK","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"AUS","Australia","ECU","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"AUS","Australia","ESP","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"AUS","Australia","FRA","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"AUS","Australia","GBR","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"AUS","Australia","GRC","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"AUS","Australia","NOR","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"AUS","Australia","TUR","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"AUS","Australia","VNM","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"IND","India","AUS","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"IND","India","CHL","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"IND","India","CHN","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"IND","India","CRI","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"IND","India","DNK","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"IND","India","ECU","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"IND","India","ESP","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"IND","India","FRA","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"IND","India","GBR","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"IND","India","GRC","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"IND","India","NOR","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"IND","India","TUR","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"IND","India","VNM","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"IDN","Indonesia","AUS","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"IDN","Indonesia","CHL","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"IDN","Indonesia","CHN","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"IDN","Indonesia","CRI","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"IDN","Indonesia","DNK","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"IDN","Indonesia","ECU","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"IDN","Indonesia","ESP","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"IDN","Indonesia","FRA","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"IDN","Indonesia","GBR","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"IDN","Indonesia","GRC","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"IDN","Indonesia","NOR","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"IDN","Indonesia","TUR","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"IDN","Indonesia","VNM","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"MYS","Malaysia","AUS","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"MYS","Malaysia","CHL","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"MYS","Malaysia","CHN","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"MYS","Malaysia","CRI","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"MYS","Malaysia","DNK","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"MYS","Malaysia","ECU","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"MYS","Malaysia","ESP","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"MYS","Malaysia","FRA","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"MYS","Malaysia","GBR","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"MYS","Malaysia","GRC","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"MYS","Malaysia","NOR","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"MYS","Malaysia","TUR","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"MYS","Malaysia","VNM","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"LKA","Sri Lanka","AUS","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"LKA","Sri Lanka","CHL","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"LKA","Sri Lanka","CHN","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"LKA","Sri Lanka","CRI","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"LKA","Sri Lanka","DNK","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"LKA","Sri Lanka","ECU","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"LKA","Sri Lanka","ESP","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"LKA","Sri Lanka","FRA","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"LKA","Sri Lanka","GBR","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"LKA","Sri Lanka","GRC","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"LKA","Sri Lanka","NOR","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"LKA","Sri Lanka","TUR","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"LKA","Sri Lanka","VNM","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"TWN","Taiwan Province of China","AUS","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"TWN","Taiwan Province of China","CHL","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"TWN","Taiwan Province of China","CHN","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"TWN","Taiwan Province of China","CRI","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"TWN","Taiwan Province of China","DNK","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"TWN","Taiwan Province of China","ECU","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"TWN","Taiwan Province of China","ESP","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"TWN","Taiwan Province of China","FRA","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"TWN","Taiwan Province of China","GBR","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"TWN","Taiwan Province of China","GRC","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"TWN","Taiwan Province of China","NOR","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"TWN","Taiwan Province of China","TUR","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"TWN","Taiwan Province of China","VNM","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"THA","Thailand","AUS","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"THA","Thailand","CHL","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"THA","Thailand","CHN","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"THA","Thailand","CRI","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"THA","Thailand","DNK","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"THA","Thailand","ECU","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"THA","Thailand","ESP","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"THA","Thailand","FRA","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"THA","Thailand","GBR","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"THA","Thailand","GRC","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"THA","Thailand","NOR","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"THA","Thailand","TUR","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"THA","Thailand","VNM","thunnus tonggol","longtail tuna","no","yes",1,"biomar","Tuna Spp."
"MEX","Mexico","AUS","trachurus symmetricus","pacific jack mackerel","yes","yes",0.97,"biomar","Pacific Mackerel Spp."
"MEX","Mexico","CHL","trachurus symmetricus","pacific jack mackerel","yes","yes",0.97,"biomar","Pacific Mackerel Spp."
"MEX","Mexico","CHN","trachurus symmetricus","pacific jack mackerel","yes","yes",0.97,"biomar","Pacific Mackerel Spp."
"MEX","Mexico","CRI","trachurus symmetricus","pacific jack mackerel","yes","yes",0.97,"biomar","Pacific Mackerel Spp."
"MEX","Mexico","DNK","trachurus symmetricus","pacific jack mackerel","yes","yes",0.97,"biomar","Pacific Mackerel Spp."
"MEX","Mexico","ECU","trachurus symmetricus","pacific jack mackerel","yes","yes",0.97,"biomar","Pacific Mackerel Spp."
"MEX","Mexico","ESP","trachurus symmetricus","pacific jack mackerel","yes","yes",0.97,"biomar","Pacific Mackerel Spp."
"MEX","Mexico","FRA","trachurus symmetricus","pacific jack mackerel","yes","yes",0.97,"biomar","Pacific Mackerel Spp."
"MEX","Mexico","GBR","trachurus symmetricus","pacific jack mackerel","yes","yes",0.97,"biomar","Pacific Mackerel Spp."
"MEX","Mexico","GRC","trachurus symmetricus","pacific jack mackerel","yes","yes",0.97,"biomar","Pacific Mackerel Spp."
"MEX","Mexico","NOR","trachurus symmetricus","pacific jack mackerel","yes","yes",0.97,"biomar","Pacific Mackerel Spp."
"MEX","Mexico","TUR","trachurus symmetricus","pacific jack mackerel","yes","yes",0.97,"biomar","Pacific Mackerel Spp."
"MEX","Mexico","VNM","trachurus symmetricus","pacific jack mackerel","yes","yes",0.97,"biomar","Pacific Mackerel Spp."
"BEL","Belgium","AUS","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"BEL","Belgium","CHL","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"BEL","Belgium","CHN","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"BEL","Belgium","CRI","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"BEL","Belgium","DNK","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"BEL","Belgium","ECU","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"BEL","Belgium","ESP","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"BEL","Belgium","FRA","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"BEL","Belgium","GBR","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"BEL","Belgium","GRC","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"BEL","Belgium","NOR","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"BEL","Belgium","TUR","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"BEL","Belgium","VNM","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
" JEY","Channel Islands","AUS","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
" JEY","Channel Islands","CHL","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
" JEY","Channel Islands","CHN","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
" JEY","Channel Islands","CRI","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
" JEY","Channel Islands","DNK","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
" JEY","Channel Islands","ECU","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
" JEY","Channel Islands","ESP","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
" JEY","Channel Islands","FRA","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
" JEY","Channel Islands","GBR","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
" JEY","Channel Islands","GRC","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
" JEY","Channel Islands","NOR","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
" JEY","Channel Islands","TUR","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
" JEY","Channel Islands","VNM","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"GGY","Channel Islands","AUS","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"GGY","Channel Islands","CHL","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"GGY","Channel Islands","CHN","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"GGY","Channel Islands","CRI","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"GGY","Channel Islands","DNK","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"GGY","Channel Islands","ECU","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"GGY","Channel Islands","ESP","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"GGY","Channel Islands","FRA","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"GGY","Channel Islands","GBR","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"GGY","Channel Islands","GRC","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"GGY","Channel Islands","NOR","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"GGY","Channel Islands","TUR","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"GGY","Channel Islands","VNM","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"DNK","Denmark","AUS","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"DNK","Denmark","CHL","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"DNK","Denmark","CHN","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"DNK","Denmark","CRI","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"DNK","Denmark","DNK","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"DNK","Denmark","ECU","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"DNK","Denmark","ESP","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"DNK","Denmark","FRA","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"DNK","Denmark","GBR","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"DNK","Denmark","GRC","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"DNK","Denmark","NOR","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"DNK","Denmark","TUR","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"DNK","Denmark","VNM","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"FRO","Faroe Islands","AUS","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"FRO","Faroe Islands","CHL","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"FRO","Faroe Islands","CHN","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"FRO","Faroe Islands","CRI","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"FRO","Faroe Islands","DNK","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"FRO","Faroe Islands","ECU","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"FRO","Faroe Islands","ESP","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"FRO","Faroe Islands","FRA","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"FRO","Faroe Islands","GBR","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"FRO","Faroe Islands","GRC","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"FRO","Faroe Islands","NOR","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"FRO","Faroe Islands","TUR","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"FRO","Faroe Islands","VNM","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"FRA","France","AUS","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"FRA","France","CHL","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"FRA","France","CHN","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"FRA","France","CRI","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"FRA","France","DNK","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"FRA","France","ECU","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"FRA","France","ESP","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"FRA","France","FRA","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"FRA","France","GBR","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"FRA","France","GRC","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"FRA","France","NOR","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"FRA","France","TUR","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"FRA","France","VNM","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"DEU","Germany","AUS","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"DEU","Germany","CHL","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
"DEU","Germany","CHN","trachurus trachurus","atlantic horse mackerel","yes","yes",0.77,"biomar","Atlantic Mackerel Spp."
