"sciname","common_name","country","wholefish","trimmings","trim_prop","trimmings_tonnes","wholefish_tonnes","data_source_feed","data_source_fao_area_country","feed_report_spp_name","iso3c","importer_iso3c"
NA,"Miscellaneous species","Ireland","yes","yes",0.439368602520397,3916.251168,4997.110291,"cargill",NA,"Miscellaneous species","IRL","CHN"
NA,"Miscellaneous species","Ireland","yes","yes",0.439368602520397,3916.251168,4997.110291,"cargill",NA,"Miscellaneous species","IRL","ECU"
NA,"Miscellaneous species","Ireland","yes","yes",0.439368602520397,3916.251168,4997.110291,"cargill",NA,"Miscellaneous species","IRL","GBR"
NA,"Miscellaneous species","Ireland","yes","yes",0.439368602520397,3916.251168,4997.110291,"cargill",NA,"Miscellaneous species","IRL","IND"
NA,"Miscellaneous species","Ireland","yes","yes",0.439368602520397,3916.251168,4997.110291,"cargill",NA,"Miscellaneous species","IRL","MEX"
NA,"Miscellaneous species","Ireland","yes","yes",0.439368602520397,3916.251168,4997.110291,"cargill",NA,"Miscellaneous species","IRL","NOR"
NA,"Miscellaneous species","Ireland","yes","yes",0.439368602520397,3916.251168,4997.110291,"cargill",NA,"Miscellaneous species","IRL","THA"
NA,"Miscellaneous species","Ireland","yes","yes",0.439368602520397,3916.251168,4997.110291,"cargill",NA,"Miscellaneous species","IRL","USA"
NA,"Miscellaneous species","Ireland","yes","yes",0.439368602520397,3916.251168,4997.110291,"cargill",NA,"Miscellaneous species","IRL","VNM"
NA,"Miscellaneous species","Mexico","yes","yes",0.439368602520397,3916.251168,4997.110291,"cargill",NA,"Miscellaneous species","MEX","AUT"
NA,"Miscellaneous species","Mexico","yes","yes",0.439368602520397,3916.251168,4997.110291,"cargill",NA,"Miscellaneous species","MEX","CAN"
NA,"Miscellaneous species","Mexico","yes","yes",0.439368602520397,3916.251168,4997.110291,"cargill",NA,"Miscellaneous species","MEX","CHL"
NA,"Miscellaneous species","Mexico","yes","yes",0.439368602520397,3916.251168,4997.110291,"cargill",NA,"Miscellaneous species","MEX","CHN"
NA,"Miscellaneous species","Mexico","yes","yes",0.439368602520397,3916.251168,4997.110291,"cargill",NA,"Miscellaneous species","MEX","ECU"
NA,"Miscellaneous species","Mexico","yes","yes",0.439368602520397,3916.251168,4997.110291,"cargill",NA,"Miscellaneous species","MEX","GBR"
NA,"Miscellaneous species","Mexico","yes","yes",0.439368602520397,3916.251168,4997.110291,"cargill",NA,"Miscellaneous species","MEX","IND"
NA,"Miscellaneous species","Mexico","yes","yes",0.439368602520397,3916.251168,4997.110291,"cargill",NA,"Miscellaneous species","MEX","MEX"
NA,"Miscellaneous species","Mexico","yes","yes",0.439368602520397,3916.251168,4997.110291,"cargill",NA,"Miscellaneous species","MEX","NOR"
NA,"Miscellaneous species","Mexico","yes","yes",0.439368602520397,3916.251168,4997.110291,"cargill",NA,"Miscellaneous species","MEX","THA"
NA,"Miscellaneous species","Mexico","yes","yes",0.439368602520397,3916.251168,4997.110291,"cargill",NA,"Miscellaneous species","MEX","USA"
NA,"Miscellaneous species","Mexico","yes","yes",0.439368602520397,3916.251168,4997.110291,"cargill",NA,"Miscellaneous species","MEX","VNM"
NA,"Miscellaneous species","Morocco","yes","yes",0.173908185119408,3916.251168,18602.822131,"cargill",NA,"Miscellaneous species","MAR","AUT"
NA,"Miscellaneous species","Morocco","yes","yes",0.173908185119408,3916.251168,18602.822131,"cargill",NA,"Miscellaneous species","MAR","CAN"
NA,"Miscellaneous species","Morocco","yes","yes",0.173908185119408,3916.251168,18602.822131,"cargill",NA,"Miscellaneous species","MAR","CHL"
NA,"Miscellaneous species","Morocco","yes","yes",0.173908185119408,3916.251168,18602.822131,"cargill",NA,"Miscellaneous species","MAR","CHN"
NA,"Miscellaneous species","Morocco","yes","yes",0.173908185119408,3916.251168,18602.822131,"cargill",NA,"Miscellaneous species","MAR","ECU"
NA,"Miscellaneous species","Morocco","yes","yes",0.173908185119408,3916.251168,18602.822131,"cargill",NA,"Miscellaneous species","MAR","GBR"
NA,"Miscellaneous species","Morocco","yes","yes",0.173908185119408,3916.251168,18602.822131,"cargill",NA,"Miscellaneous species","MAR","IND"
NA,"Miscellaneous species","Morocco","yes","yes",0.173908185119408,3916.251168,18602.822131,"cargill",NA,"Miscellaneous species","MAR","MEX"
NA,"Miscellaneous species","Morocco","yes","yes",0.173908185119408,3916.251168,18602.822131,"cargill",NA,"Miscellaneous species","MAR","NOR"
NA,"Miscellaneous species","Morocco","yes","yes",0.173908185119408,3916.251168,18602.822131,"cargill",NA,"Miscellaneous species","MAR","THA"
NA,"Miscellaneous species","Morocco","yes","yes",0.173908185119408,3916.251168,18602.822131,"cargill",NA,"Miscellaneous species","MAR","USA"
NA,"Miscellaneous species","Morocco","yes","yes",0.173908185119408,3916.251168,18602.822131,"cargill",NA,"Miscellaneous species","MAR","VNM"
NA,"Miscellaneous species","Norway","yes","yes",0.173908185119408,3916.251168,18602.822131,"cargill",NA,"Miscellaneous species","NOR","AUT"
NA,"Miscellaneous species","Norway","yes","yes",0.173908185119408,3916.251168,18602.822131,"cargill",NA,"Miscellaneous species","NOR","CAN"
NA,"Miscellaneous species","Norway","yes","yes",0.173908185119408,3916.251168,18602.822131,"cargill",NA,"Miscellaneous species","NOR","CHL"
NA,"Miscellaneous species","Norway","yes","yes",0.173908185119408,3916.251168,18602.822131,"cargill",NA,"Miscellaneous species","NOR","CHN"
NA,"Miscellaneous species","Norway","yes","yes",0.173908185119408,3916.251168,18602.822131,"cargill",NA,"Miscellaneous species","NOR","ECU"
NA,"Miscellaneous species","Norway","yes","yes",0.173908185119408,3916.251168,18602.822131,"cargill",NA,"Miscellaneous species","NOR","GBR"
NA,"Miscellaneous species","Norway","yes","yes",0.173908185119408,3916.251168,18602.822131,"cargill",NA,"Miscellaneous species","NOR","IND"
NA,"Miscellaneous species","Norway","yes","yes",0.173908185119408,3916.251168,18602.822131,"cargill",NA,"Miscellaneous species","NOR","MEX"
NA,"Miscellaneous species","Norway","yes","yes",0.173908185119408,3916.251168,18602.822131,"cargill",NA,"Miscellaneous species","NOR","NOR"
NA,"Miscellaneous species","Norway","yes","yes",0.173908185119408,3916.251168,18602.822131,"cargill",NA,"Miscellaneous species","NOR","THA"
NA,"Miscellaneous species","Norway","yes","yes",0.173908185119408,3916.251168,18602.822131,"cargill",NA,"Miscellaneous species","NOR","USA"
NA,"Miscellaneous species","Norway","yes","yes",0.173908185119408,3916.251168,18602.822131,"cargill",NA,"Miscellaneous species","NOR","VNM"
NA,"Miscellaneous species","Other","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species",NA,"AUT"
NA,"Miscellaneous species","Other","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species",NA,"CAN"
NA,"Miscellaneous species","Other","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species",NA,"CHL"
NA,"Miscellaneous species","Other","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species",NA,"CHN"
NA,"Miscellaneous species","Other","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species",NA,"ECU"
NA,"Miscellaneous species","Other","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species",NA,"GBR"
NA,"Miscellaneous species","Other","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species",NA,"IND"
NA,"Miscellaneous species","Other","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species",NA,"MEX"
NA,"Miscellaneous species","Other","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species",NA,"NOR"
NA,"Miscellaneous species","Other","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species",NA,"THA"
NA,"Miscellaneous species","Other","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species",NA,"USA"
NA,"Miscellaneous species","Other","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species",NA,"VNM"
NA,"Miscellaneous species","Philippines","no","yes",1,3916.251168,0,"cargill",NA,"Miscellaneous species","PHL","AUT"
NA,"Miscellaneous species","Philippines","no","yes",1,3916.251168,0,"cargill",NA,"Miscellaneous species","PHL","CAN"
NA,"Miscellaneous species","Philippines","no","yes",1,3916.251168,0,"cargill",NA,"Miscellaneous species","PHL","CHL"
NA,"Miscellaneous species","Philippines","no","yes",1,3916.251168,0,"cargill",NA,"Miscellaneous species","PHL","CHN"
NA,"Miscellaneous species","Philippines","no","yes",1,3916.251168,0,"cargill",NA,"Miscellaneous species","PHL","ECU"
NA,"Miscellaneous species","Philippines","no","yes",1,3916.251168,0,"cargill",NA,"Miscellaneous species","PHL","GBR"
NA,"Miscellaneous species","Philippines","no","yes",1,3916.251168,0,"cargill",NA,"Miscellaneous species","PHL","IND"
NA,"Miscellaneous species","Philippines","no","yes",1,3916.251168,0,"cargill",NA,"Miscellaneous species","PHL","MEX"
NA,"Miscellaneous species","Philippines","no","yes",1,3916.251168,0,"cargill",NA,"Miscellaneous species","PHL","NOR"
NA,"Miscellaneous species","Philippines","no","yes",1,3916.251168,0,"cargill",NA,"Miscellaneous species","PHL","THA"
NA,"Miscellaneous species","Philippines","no","yes",1,3916.251168,0,"cargill",NA,"Miscellaneous species","PHL","USA"
NA,"Miscellaneous species","Philippines","no","yes",1,3916.251168,0,"cargill",NA,"Miscellaneous species","PHL","VNM"
NA,"Miscellaneous species","South Africa","yes","no",0,0,4997.110291,"cargill",NA,"Miscellaneous species","ZAF","AUT"
NA,"Miscellaneous species","South Africa","yes","no",0,0,4997.110291,"cargill",NA,"Miscellaneous species","ZAF","CAN"
NA,"Miscellaneous species","South Africa","yes","no",0,0,4997.110291,"cargill",NA,"Miscellaneous species","ZAF","CHL"
NA,"Miscellaneous species","South Africa","yes","no",0,0,4997.110291,"cargill",NA,"Miscellaneous species","ZAF","CHN"
NA,"Miscellaneous species","South Africa","yes","no",0,0,4997.110291,"cargill",NA,"Miscellaneous species","ZAF","ECU"
NA,"Miscellaneous species","South Africa","yes","no",0,0,4997.110291,"cargill",NA,"Miscellaneous species","ZAF","GBR"
NA,"Miscellaneous species","South Africa","yes","no",0,0,4997.110291,"cargill",NA,"Miscellaneous species","ZAF","IND"
NA,"Miscellaneous species","South Africa","yes","no",0,0,4997.110291,"cargill",NA,"Miscellaneous species","ZAF","MEX"
NA,"Miscellaneous species","South Africa","yes","no",0,0,4997.110291,"cargill",NA,"Miscellaneous species","ZAF","NOR"
NA,"Miscellaneous species","South Africa","yes","no",0,0,4997.110291,"cargill",NA,"Miscellaneous species","ZAF","THA"
NA,"Miscellaneous species","South Africa","yes","no",0,0,4997.110291,"cargill",NA,"Miscellaneous species","ZAF","USA"
NA,"Miscellaneous species","South Africa","yes","no",0,0,4997.110291,"cargill",NA,"Miscellaneous species","ZAF","VNM"
NA,"Miscellaneous species","Thailand","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","THA","AUT"
NA,"Miscellaneous species","Thailand","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","THA","CAN"
NA,"Miscellaneous species","Thailand","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","THA","CHL"
NA,"Miscellaneous species","Thailand","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","THA","CHN"
NA,"Miscellaneous species","Thailand","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","THA","ECU"
NA,"Miscellaneous species","Thailand","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","THA","GBR"
NA,"Miscellaneous species","Thailand","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","THA","IND"
NA,"Miscellaneous species","Thailand","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","THA","MEX"
NA,"Miscellaneous species","Thailand","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","THA","NOR"
NA,"Miscellaneous species","Thailand","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","THA","THA"
NA,"Miscellaneous species","Thailand","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","THA","USA"
NA,"Miscellaneous species","Thailand","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","THA","VNM"
NA,"Miscellaneous species","U.S.","yes","yes",0.223505275419881,3916.251168,13605.71184,"cargill",NA,"Miscellaneous species","USA","AUT"
NA,"Miscellaneous species","U.S.","yes","yes",0.223505275419881,3916.251168,13605.71184,"cargill",NA,"Miscellaneous species","USA","CAN"
NA,"Miscellaneous species","U.S.","yes","yes",0.223505275419881,3916.251168,13605.71184,"cargill",NA,"Miscellaneous species","USA","CHL"
NA,"Miscellaneous species","U.S.","yes","yes",0.223505275419881,3916.251168,13605.71184,"cargill",NA,"Miscellaneous species","USA","CHN"
NA,"Miscellaneous species","U.S.","yes","yes",0.223505275419881,3916.251168,13605.71184,"cargill",NA,"Miscellaneous species","USA","ECU"
NA,"Miscellaneous species","U.S.","yes","yes",0.223505275419881,3916.251168,13605.71184,"cargill",NA,"Miscellaneous species","USA","GBR"
NA,"Miscellaneous species","U.S.","yes","yes",0.223505275419881,3916.251168,13605.71184,"cargill",NA,"Miscellaneous species","USA","IND"
NA,"Miscellaneous species","U.S.","yes","yes",0.223505275419881,3916.251168,13605.71184,"cargill",NA,"Miscellaneous species","USA","MEX"
NA,"Miscellaneous species","U.S.","yes","yes",0.223505275419881,3916.251168,13605.71184,"cargill",NA,"Miscellaneous species","USA","NOR"
NA,"Miscellaneous species","U.S.","yes","yes",0.223505275419881,3916.251168,13605.71184,"cargill",NA,"Miscellaneous species","USA","THA"
NA,"Miscellaneous species","U.S.","yes","yes",0.223505275419881,3916.251168,13605.71184,"cargill",NA,"Miscellaneous species","USA","USA"
NA,"Miscellaneous species","U.S.","yes","yes",0.223505275419881,3916.251168,13605.71184,"cargill",NA,"Miscellaneous species","USA","VNM"
NA,"Miscellaneous species","Vietnam","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","VNM","AUT"
NA,"Miscellaneous species","Vietnam","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","VNM","CAN"
NA,"Miscellaneous species","Vietnam","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","VNM","CHL"
NA,"Miscellaneous species","Vietnam","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","VNM","CHN"
NA,"Miscellaneous species","Vietnam","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","VNM","ECU"
NA,"Miscellaneous species","Vietnam","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","VNM","GBR"
NA,"Miscellaneous species","Vietnam","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","VNM","IND"
NA,"Miscellaneous species","Vietnam","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","VNM","MEX"
NA,"Miscellaneous species","Vietnam","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","VNM","NOR"
NA,"Miscellaneous species","Vietnam","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","VNM","THA"
NA,"Miscellaneous species","Vietnam","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","VNM","USA"
NA,"Miscellaneous species","Vietnam","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","VNM","VNM"
NA,"Mixed whitefish*","Denmark","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","DNK","AUT"
NA,"Mixed whitefish*","Denmark","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","DNK","CAN"
NA,"Mixed whitefish*","Denmark","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","DNK","CHL"
NA,"Mixed whitefish*","Denmark","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","DNK","CHN"
NA,"Mixed whitefish*","Denmark","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","DNK","ECU"
NA,"Mixed whitefish*","Denmark","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","DNK","GBR"
NA,"Mixed whitefish*","Denmark","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","DNK","IND"
NA,"Mixed whitefish*","Denmark","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","DNK","MEX"
NA,"Mixed whitefish*","Denmark","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","DNK","NOR"
NA,"Mixed whitefish*","Denmark","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","DNK","THA"
NA,"Mixed whitefish*","Denmark","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","DNK","USA"
NA,"Mixed whitefish*","Denmark","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","DNK","VNM"
NA,"Mixed whitefish*","Iceland","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","ISL","AUT"
NA,"Mixed whitefish*","Iceland","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","ISL","CAN"
NA,"Mixed whitefish*","Iceland","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","ISL","CHL"
NA,"Mixed whitefish*","Iceland","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","ISL","CHN"
NA,"Mixed whitefish*","Iceland","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","ISL","ECU"
NA,"Mixed whitefish*","Iceland","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","ISL","GBR"
NA,"Mixed whitefish*","Iceland","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","ISL","IND"
NA,"Mixed whitefish*","Iceland","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","ISL","MEX"
NA,"Mixed whitefish*","Iceland","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","ISL","NOR"
NA,"Mixed whitefish*","Iceland","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","ISL","THA"
NA,"Mixed whitefish*","Iceland","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","ISL","USA"
NA,"Mixed whitefish*","Iceland","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","ISL","VNM"
NA,"Mixed whitefish*","Ireland","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","IRL","AUT"
NA,"Mixed whitefish*","Ireland","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","IRL","CAN"
NA,"Mixed whitefish*","Ireland","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","IRL","CHL"
NA,"Mixed whitefish*","Ireland","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","IRL","CHN"
NA,"Mixed whitefish*","Ireland","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","IRL","ECU"
NA,"Mixed whitefish*","Ireland","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","IRL","GBR"
NA,"Mixed whitefish*","Ireland","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","IRL","IND"
NA,"Mixed whitefish*","Ireland","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","IRL","MEX"
NA,"Mixed whitefish*","Ireland","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","IRL","NOR"
NA,"Mixed whitefish*","Ireland","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","IRL","THA"
NA,"Mixed whitefish*","Ireland","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","IRL","USA"
NA,"Mixed whitefish*","Ireland","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","IRL","VNM"
NA,"Mixed whitefish*","Morocco","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","MAR","AUT"
NA,"Mixed whitefish*","Morocco","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","MAR","CAN"
NA,"Mixed whitefish*","Morocco","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","MAR","CHL"
NA,"Mixed whitefish*","Morocco","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","MAR","CHN"
NA,"Mixed whitefish*","Morocco","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","MAR","ECU"
NA,"Mixed whitefish*","Morocco","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","MAR","GBR"
NA,"Mixed whitefish*","Morocco","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","MAR","IND"
NA,"Mixed whitefish*","Morocco","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","MAR","MEX"
NA,"Mixed whitefish*","Morocco","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","MAR","NOR"
NA,"Mixed whitefish*","Morocco","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","MAR","THA"
NA,"Mixed whitefish*","Morocco","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","MAR","USA"
NA,"Mixed whitefish*","Morocco","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","MAR","VNM"
NA,"Mixed whitefish*","Norway","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","NOR","AUT"
NA,"Mixed whitefish*","Norway","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","NOR","CAN"
NA,"Mixed whitefish*","Norway","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","NOR","CHL"
NA,"Mixed whitefish*","Norway","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","NOR","CHN"
NA,"Mixed whitefish*","Norway","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","NOR","ECU"
NA,"Mixed whitefish*","Norway","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","NOR","GBR"
NA,"Mixed whitefish*","Norway","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","NOR","IND"
NA,"Mixed whitefish*","Norway","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","NOR","MEX"
NA,"Mixed whitefish*","Norway","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","NOR","NOR"
NA,"Mixed whitefish*","Norway","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","NOR","THA"
NA,"Mixed whitefish*","Norway","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","NOR","USA"
NA,"Mixed whitefish*","Norway","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","NOR","VNM"
NA,"Mixed whitefish*","U.K.","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","GBR","AUT"
NA,"Mixed whitefish*","U.K.","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","GBR","CAN"
NA,"Mixed whitefish*","U.K.","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","GBR","CHL"
NA,"Mixed whitefish*","U.K.","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","GBR","CHN"
NA,"Mixed whitefish*","U.K.","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","GBR","ECU"
NA,"Mixed whitefish*","U.K.","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","GBR","GBR"
NA,"Mixed whitefish*","U.K.","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","GBR","IND"
NA,"Mixed whitefish*","U.K.","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","GBR","MEX"
NA,"Mixed whitefish*","U.K.","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","GBR","NOR"
NA,"Mixed whitefish*","U.K.","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","GBR","THA"
NA,"Mixed whitefish*","U.K.","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","GBR","USA"
NA,"Mixed whitefish*","U.K.","no","yes",1,12166.99392,0,"cargill",NA,"Mixed whitefish*","GBR","VNM"
