"sciname","common_name","country","wholefish","trimmings","trim_prop","data_source_feed","data_source_fao_area_country","feed_report_spp_name","iso3c","capture","importer_iso3c"
"pollachius virens","pollock","USA","yes","no",0,"skretting",NA,"pollock","USA","yes","HND"
"pollachius virens","pollock","USA","yes","no",0,"skretting",NA,"pollock","USA","yes","ITA"
"pollachius virens","pollock","USA","yes","no",0,"skretting",NA,"pollock","USA","yes","JPN"
"pollachius virens","pollock","USA","yes","no",0,"skretting",NA,"pollock","USA","yes","NGA"
"pollachius virens","pollock","USA","yes","no",0,"skretting",NA,"pollock","USA","yes","NOR"
"pollachius virens","pollock","USA","yes","no",0,"skretting",NA,"pollock","USA","yes","TUR"
"pollachius virens","pollock","USA","yes","no",0,"skretting",NA,"pollock","USA","yes","USA"
"pollachius virens","pollock","USA","yes","no",0,"skretting",NA,"pollock","USA","yes","VNM"
"prionotus carolinus","common searobin","Ecuador","yes","no",0,"skretting",NA,"common searobin","ECU","yes","AUS"
"prionotus carolinus","common searobin","Ecuador","yes","no",0,"skretting",NA,"common searobin","ECU","yes","CAN"
"prionotus carolinus","common searobin","Ecuador","yes","no",0,"skretting",NA,"common searobin","ECU","yes","CHL"
"prionotus carolinus","common searobin","Ecuador","yes","no",0,"skretting",NA,"common searobin","ECU","yes","CHN"
"prionotus carolinus","common searobin","Ecuador","yes","no",0,"skretting",NA,"common searobin","ECU","yes","ECU"
"prionotus carolinus","common searobin","Ecuador","yes","no",0,"skretting",NA,"common searobin","ECU","yes","EGY"
"prionotus carolinus","common searobin","Ecuador","yes","no",0,"skretting",NA,"common searobin","ECU","yes","ESP"
"prionotus carolinus","common searobin","Ecuador","yes","no",0,"skretting",NA,"common searobin","ECU","yes","FRA"
"prionotus carolinus","common searobin","Ecuador","yes","no",0,"skretting",NA,"common searobin","ECU","yes","HND"
"prionotus carolinus","common searobin","Ecuador","yes","no",0,"skretting",NA,"common searobin","ECU","yes","ITA"
"prionotus carolinus","common searobin","Ecuador","yes","no",0,"skretting",NA,"common searobin","ECU","yes","JPN"
"prionotus carolinus","common searobin","Ecuador","yes","no",0,"skretting",NA,"common searobin","ECU","yes","NGA"
"prionotus carolinus","common searobin","Ecuador","yes","no",0,"skretting",NA,"common searobin","ECU","yes","NOR"
"prionotus carolinus","common searobin","Ecuador","yes","no",0,"skretting",NA,"common searobin","ECU","yes","TUR"
"prionotus carolinus","common searobin","Ecuador","yes","no",0,"skretting",NA,"common searobin","ECU","yes","USA"
"prionotus carolinus","common searobin","Ecuador","yes","no",0,"skretting",NA,"common searobin","ECU","yes","VNM"
"salmo salar","atlantic salmon","Chile","yes","yes",0.862628896684023,"skretting",NA,"atlantic salmon","CHL","no","AUS"
"salmo salar","atlantic salmon","Chile","yes","yes",0.862628896684023,"skretting",NA,"atlantic salmon","CHL","no","CAN"
"salmo salar","atlantic salmon","Chile","yes","yes",0.862628896684023,"skretting",NA,"atlantic salmon","CHL","no","CHL"
"salmo salar","atlantic salmon","Chile","yes","yes",0.862628896684023,"skretting",NA,"atlantic salmon","CHL","no","CHN"
"salmo salar","atlantic salmon","Chile","yes","yes",0.862628896684023,"skretting",NA,"atlantic salmon","CHL","no","ECU"
"salmo salar","atlantic salmon","Chile","yes","yes",0.862628896684023,"skretting",NA,"atlantic salmon","CHL","no","EGY"
"salmo salar","atlantic salmon","Chile","yes","yes",0.862628896684023,"skretting",NA,"atlantic salmon","CHL","no","ESP"
"salmo salar","atlantic salmon","Chile","yes","yes",0.862628896684023,"skretting",NA,"atlantic salmon","CHL","no","FRA"
"salmo salar","atlantic salmon","Chile","yes","yes",0.862628896684023,"skretting",NA,"atlantic salmon","CHL","no","HND"
"salmo salar","atlantic salmon","Chile","yes","yes",0.862628896684023,"skretting",NA,"atlantic salmon","CHL","no","ITA"
"salmo salar","atlantic salmon","Chile","yes","yes",0.862628896684023,"skretting",NA,"atlantic salmon","CHL","no","JPN"
"salmo salar","atlantic salmon","Chile","yes","yes",0.862628896684023,"skretting",NA,"atlantic salmon","CHL","no","NGA"
"salmo salar","atlantic salmon","Chile","yes","yes",0.862628896684023,"skretting",NA,"atlantic salmon","CHL","no","NOR"
"salmo salar","atlantic salmon","Chile","yes","yes",0.862628896684023,"skretting",NA,"atlantic salmon","CHL","no","TUR"
"salmo salar","atlantic salmon","Chile","yes","yes",0.862628896684023,"skretting",NA,"atlantic salmon","CHL","no","USA"
"salmo salar","atlantic salmon","Chile","yes","yes",0.862628896684023,"skretting",NA,"atlantic salmon","CHL","no","VNM"
"salmo salar","atlantic salmon","Italy","no","yes",1,"skretting",NA,"atlantic salmon","ITA","no","AUS"
"salmo salar","atlantic salmon","Italy","no","yes",1,"skretting",NA,"atlantic salmon","ITA","no","CAN"
"salmo salar","atlantic salmon","Italy","no","yes",1,"skretting",NA,"atlantic salmon","ITA","no","CHL"
"salmo salar","atlantic salmon","Italy","no","yes",1,"skretting",NA,"atlantic salmon","ITA","no","CHN"
"salmo salar","atlantic salmon","Italy","no","yes",1,"skretting",NA,"atlantic salmon","ITA","no","ECU"
"salmo salar","atlantic salmon","Italy","no","yes",1,"skretting",NA,"atlantic salmon","ITA","no","EGY"
"salmo salar","atlantic salmon","Italy","no","yes",1,"skretting",NA,"atlantic salmon","ITA","no","ESP"
"salmo salar","atlantic salmon","Italy","no","yes",1,"skretting",NA,"atlantic salmon","ITA","no","FRA"
"salmo salar","atlantic salmon","Italy","no","yes",1,"skretting",NA,"atlantic salmon","ITA","no","HND"
"salmo salar","atlantic salmon","Italy","no","yes",1,"skretting",NA,"atlantic salmon","ITA","no","ITA"
"salmo salar","atlantic salmon","Italy","no","yes",1,"skretting",NA,"atlantic salmon","ITA","no","JPN"
"salmo salar","atlantic salmon","Italy","no","yes",1,"skretting",NA,"atlantic salmon","ITA","no","NGA"
"salmo salar","atlantic salmon","Italy","no","yes",1,"skretting",NA,"atlantic salmon","ITA","no","NOR"
"salmo salar","atlantic salmon","Italy","no","yes",1,"skretting",NA,"atlantic salmon","ITA","no","TUR"
"salmo salar","atlantic salmon","Italy","no","yes",1,"skretting",NA,"atlantic salmon","ITA","no","USA"
"salmo salar","atlantic salmon","Italy","no","yes",1,"skretting",NA,"atlantic salmon","ITA","no","VNM"
"salmo salar","atlantic salmon","Latvia","no","yes",1,"skretting",NA,"atlantic salmon","LVA","no","AUS"
"salmo salar","atlantic salmon","Latvia","no","yes",1,"skretting",NA,"atlantic salmon","LVA","no","CAN"
"salmo salar","atlantic salmon","Latvia","no","yes",1,"skretting",NA,"atlantic salmon","LVA","no","CHL"
"salmo salar","atlantic salmon","Latvia","no","yes",1,"skretting",NA,"atlantic salmon","LVA","no","CHN"
"salmo salar","atlantic salmon","Latvia","no","yes",1,"skretting",NA,"atlantic salmon","LVA","no","ECU"
"salmo salar","atlantic salmon","Latvia","no","yes",1,"skretting",NA,"atlantic salmon","LVA","no","EGY"
"salmo salar","atlantic salmon","Latvia","no","yes",1,"skretting",NA,"atlantic salmon","LVA","no","ESP"
"salmo salar","atlantic salmon","Latvia","no","yes",1,"skretting",NA,"atlantic salmon","LVA","no","FRA"
"salmo salar","atlantic salmon","Latvia","no","yes",1,"skretting",NA,"atlantic salmon","LVA","no","HND"
"salmo salar","atlantic salmon","Latvia","no","yes",1,"skretting",NA,"atlantic salmon","LVA","no","ITA"
"salmo salar","atlantic salmon","Latvia","no","yes",1,"skretting",NA,"atlantic salmon","LVA","no","JPN"
"salmo salar","atlantic salmon","Latvia","no","yes",1,"skretting",NA,"atlantic salmon","LVA","no","NGA"
"salmo salar","atlantic salmon","Latvia","no","yes",1,"skretting",NA,"atlantic salmon","LVA","no","NOR"
"salmo salar","atlantic salmon","Latvia","no","yes",1,"skretting",NA,"atlantic salmon","LVA","no","TUR"
"salmo salar","atlantic salmon","Latvia","no","yes",1,"skretting",NA,"atlantic salmon","LVA","no","USA"
"salmo salar","atlantic salmon","Latvia","no","yes",1,"skretting",NA,"atlantic salmon","LVA","no","VNM"
"salmo salar","atlantic salmon","Norway","yes","yes",0.862628896684023,"skretting",NA,"atlantic salmon","NOR","no","AUS"
"salmo salar","atlantic salmon","Norway","yes","yes",0.862628896684023,"skretting",NA,"atlantic salmon","NOR","no","CAN"
"salmo salar","atlantic salmon","Norway","yes","yes",0.862628896684023,"skretting",NA,"atlantic salmon","NOR","no","CHL"
"salmo salar","atlantic salmon","Norway","yes","yes",0.862628896684023,"skretting",NA,"atlantic salmon","NOR","no","CHN"
"salmo salar","atlantic salmon","Norway","yes","yes",0.862628896684023,"skretting",NA,"atlantic salmon","NOR","no","ECU"
"salmo salar","atlantic salmon","Norway","yes","yes",0.862628896684023,"skretting",NA,"atlantic salmon","NOR","no","EGY"
"salmo salar","atlantic salmon","Norway","yes","yes",0.862628896684023,"skretting",NA,"atlantic salmon","NOR","no","ESP"
"salmo salar","atlantic salmon","Norway","yes","yes",0.862628896684023,"skretting",NA,"atlantic salmon","NOR","no","FRA"
"salmo salar","atlantic salmon","Norway","yes","yes",0.862628896684023,"skretting",NA,"atlantic salmon","NOR","no","HND"
"salmo salar","atlantic salmon","Norway","yes","yes",0.862628896684023,"skretting",NA,"atlantic salmon","NOR","no","ITA"
"salmo salar","atlantic salmon","Norway","yes","yes",0.862628896684023,"skretting",NA,"atlantic salmon","NOR","no","JPN"
"salmo salar","atlantic salmon","Norway","yes","yes",0.862628896684023,"skretting",NA,"atlantic salmon","NOR","no","NGA"
"salmo salar","atlantic salmon","Norway","yes","yes",0.862628896684023,"skretting",NA,"atlantic salmon","NOR","no","NOR"
"salmo salar","atlantic salmon","Norway","yes","yes",0.862628896684023,"skretting",NA,"atlantic salmon","NOR","no","TUR"
"salmo salar","atlantic salmon","Norway","yes","yes",0.862628896684023,"skretting",NA,"atlantic salmon","NOR","no","USA"
"salmo salar","atlantic salmon","Norway","yes","yes",0.862628896684023,"skretting",NA,"atlantic salmon","NOR","no","VNM"
"salmo salar","atlantic salmon","UK","no","yes",1,"skretting",NA,"atlantic salmon","GBR","no","AUS"
"salmo salar","atlantic salmon","UK","no","yes",1,"skretting",NA,"atlantic salmon","GBR","no","CAN"
"salmo salar","atlantic salmon","UK","no","yes",1,"skretting",NA,"atlantic salmon","GBR","no","CHL"
"salmo salar","atlantic salmon","UK","no","yes",1,"skretting",NA,"atlantic salmon","GBR","no","CHN"
"salmo salar","atlantic salmon","UK","no","yes",1,"skretting",NA,"atlantic salmon","GBR","no","ECU"
"salmo salar","atlantic salmon","UK","no","yes",1,"skretting",NA,"atlantic salmon","GBR","no","EGY"
"salmo salar","atlantic salmon","UK","no","yes",1,"skretting",NA,"atlantic salmon","GBR","no","ESP"
"salmo salar","atlantic salmon","UK","no","yes",1,"skretting",NA,"atlantic salmon","GBR","no","FRA"
"salmo salar","atlantic salmon","UK","no","yes",1,"skretting",NA,"atlantic salmon","GBR","no","HND"
"salmo salar","atlantic salmon","UK","no","yes",1,"skretting",NA,"atlantic salmon","GBR","no","ITA"
"salmo salar","atlantic salmon","UK","no","yes",1,"skretting",NA,"atlantic salmon","GBR","no","JPN"
"salmo salar","atlantic salmon","UK","no","yes",1,"skretting",NA,"atlantic salmon","GBR","no","NGA"
"salmo salar","atlantic salmon","UK","no","yes",1,"skretting",NA,"atlantic salmon","GBR","no","NOR"
"salmo salar","atlantic salmon","UK","no","yes",1,"skretting",NA,"atlantic salmon","GBR","no","TUR"
"salmo salar","atlantic salmon","UK","no","yes",1,"skretting",NA,"atlantic salmon","GBR","no","USA"
"salmo salar","atlantic salmon","UK","no","yes",1,"skretting",NA,"atlantic salmon","GBR","no","VNM"
"sardina pilchardus","european sardine","Mauritania","yes","no",0,"skretting",NA,"european sardine","MRT","yes","AUS"
"sardina pilchardus","european sardine","Mauritania","yes","no",0,"skretting",NA,"european sardine","MRT","yes","CAN"
"sardina pilchardus","european sardine","Mauritania","yes","no",0,"skretting",NA,"european sardine","MRT","yes","CHL"
"sardina pilchardus","european sardine","Mauritania","yes","no",0,"skretting",NA,"european sardine","MRT","yes","CHN"
"sardina pilchardus","european sardine","Mauritania","yes","no",0,"skretting",NA,"european sardine","MRT","yes","ECU"
"sardina pilchardus","european sardine","Mauritania","yes","no",0,"skretting",NA,"european sardine","MRT","yes","EGY"
"sardina pilchardus","european sardine","Mauritania","yes","no",0,"skretting",NA,"european sardine","MRT","yes","ESP"
"sardina pilchardus","european sardine","Mauritania","yes","no",0,"skretting",NA,"european sardine","MRT","yes","FRA"
"sardina pilchardus","european sardine","Mauritania","yes","no",0,"skretting",NA,"european sardine","MRT","yes","HND"
"sardina pilchardus","european sardine","Mauritania","yes","no",0,"skretting",NA,"european sardine","MRT","yes","ITA"
"sardina pilchardus","european sardine","Mauritania","yes","no",0,"skretting",NA,"european sardine","MRT","yes","JPN"
"sardina pilchardus","european sardine","Mauritania","yes","no",0,"skretting",NA,"european sardine","MRT","yes","NGA"
"sardina pilchardus","european sardine","Mauritania","yes","no",0,"skretting",NA,"european sardine","MRT","yes","NOR"
"sardina pilchardus","european sardine","Mauritania","yes","no",0,"skretting",NA,"european sardine","MRT","yes","TUR"
"sardina pilchardus","european sardine","Mauritania","yes","no",0,"skretting",NA,"european sardine","MRT","yes","USA"
"sardina pilchardus","european sardine","Mauritania","yes","no",0,"skretting",NA,"european sardine","MRT","yes","VNM"
"sardina pilchardus","european sardine","Morocco","yes","no",0,"skretting",NA,"european sardine","MAR","yes","AUS"
"sardina pilchardus","european sardine","Morocco","yes","no",0,"skretting",NA,"european sardine","MAR","yes","CAN"
"sardina pilchardus","european sardine","Morocco","yes","no",0,"skretting",NA,"european sardine","MAR","yes","CHL"
"sardina pilchardus","european sardine","Morocco","yes","no",0,"skretting",NA,"european sardine","MAR","yes","CHN"
"sardina pilchardus","european sardine","Morocco","yes","no",0,"skretting",NA,"european sardine","MAR","yes","ECU"
"sardina pilchardus","european sardine","Morocco","yes","no",0,"skretting",NA,"european sardine","MAR","yes","EGY"
"sardina pilchardus","european sardine","Morocco","yes","no",0,"skretting",NA,"european sardine","MAR","yes","ESP"
"sardina pilchardus","european sardine","Morocco","yes","no",0,"skretting",NA,"european sardine","MAR","yes","FRA"
"sardina pilchardus","european sardine","Morocco","yes","no",0,"skretting",NA,"european sardine","MAR","yes","HND"
"sardina pilchardus","european sardine","Morocco","yes","no",0,"skretting",NA,"european sardine","MAR","yes","ITA"
"sardina pilchardus","european sardine","Morocco","yes","no",0,"skretting",NA,"european sardine","MAR","yes","JPN"
"sardina pilchardus","european sardine","Morocco","yes","no",0,"skretting",NA,"european sardine","MAR","yes","NGA"
"sardina pilchardus","european sardine","Morocco","yes","no",0,"skretting",NA,"european sardine","MAR","yes","NOR"
"sardina pilchardus","european sardine","Morocco","yes","no",0,"skretting",NA,"european sardine","MAR","yes","TUR"
"sardina pilchardus","european sardine","Morocco","yes","no",0,"skretting",NA,"european sardine","MAR","yes","USA"
"sardina pilchardus","european sardine","Morocco","yes","no",0,"skretting",NA,"european sardine","MAR","yes","VNM"
"sardina pilchardus","european sardine","Turkey","yes","no",0,"skretting",NA,"european sardine","TUR","yes","AUS"
"sardina pilchardus","european sardine","Turkey","yes","no",0,"skretting",NA,"european sardine","TUR","yes","CAN"
"sardina pilchardus","european sardine","Turkey","yes","no",0,"skretting",NA,"european sardine","TUR","yes","CHL"
"sardina pilchardus","european sardine","Turkey","yes","no",0,"skretting",NA,"european sardine","TUR","yes","CHN"
"sardina pilchardus","european sardine","Turkey","yes","no",0,"skretting",NA,"european sardine","TUR","yes","ECU"
"sardina pilchardus","european sardine","Turkey","yes","no",0,"skretting",NA,"european sardine","TUR","yes","EGY"
"sardina pilchardus","european sardine","Turkey","yes","no",0,"skretting",NA,"european sardine","TUR","yes","ESP"
"sardina pilchardus","european sardine","Turkey","yes","no",0,"skretting",NA,"european sardine","TUR","yes","FRA"
"sardina pilchardus","european sardine","Turkey","yes","no",0,"skretting",NA,"european sardine","TUR","yes","HND"
"sardina pilchardus","european sardine","Turkey","yes","no",0,"skretting",NA,"european sardine","TUR","yes","ITA"
"sardina pilchardus","european sardine","Turkey","yes","no",0,"skretting",NA,"european sardine","TUR","yes","JPN"
"sardina pilchardus","european sardine","Turkey","yes","no",0,"skretting",NA,"european sardine","TUR","yes","NGA"
"sardina pilchardus","european sardine","Turkey","yes","no",0,"skretting",NA,"european sardine","TUR","yes","NOR"
"sardina pilchardus","european sardine","Turkey","yes","no",0,"skretting",NA,"european sardine","TUR","yes","TUR"
"sardina pilchardus","european sardine","Turkey","yes","no",0,"skretting",NA,"european sardine","TUR","yes","USA"
"sardina pilchardus","european sardine","Turkey","yes","no",0,"skretting",NA,"european sardine","TUR","yes","VNM"
"sardinella longiceps","indian oil sardine","India","yes","no",0,"skretting",NA,"indian oil sardine","IND","yes","AUS"
"sardinella longiceps","indian oil sardine","India","yes","no",0,"skretting",NA,"indian oil sardine","IND","yes","CAN"
"sardinella longiceps","indian oil sardine","India","yes","no",0,"skretting",NA,"indian oil sardine","IND","yes","CHL"
"sardinella longiceps","indian oil sardine","India","yes","no",0,"skretting",NA,"indian oil sardine","IND","yes","CHN"
"sardinella longiceps","indian oil sardine","India","yes","no",0,"skretting",NA,"indian oil sardine","IND","yes","ECU"
"sardinella longiceps","indian oil sardine","India","yes","no",0,"skretting",NA,"indian oil sardine","IND","yes","EGY"
"sardinella longiceps","indian oil sardine","India","yes","no",0,"skretting",NA,"indian oil sardine","IND","yes","ESP"
"sardinella longiceps","indian oil sardine","India","yes","no",0,"skretting",NA,"indian oil sardine","IND","yes","FRA"
"sardinella longiceps","indian oil sardine","India","yes","no",0,"skretting",NA,"indian oil sardine","IND","yes","HND"
"sardinella longiceps","indian oil sardine","India","yes","no",0,"skretting",NA,"indian oil sardine","IND","yes","ITA"
"sardinella longiceps","indian oil sardine","India","yes","no",0,"skretting",NA,"indian oil sardine","IND","yes","JPN"
"sardinella longiceps","indian oil sardine","India","yes","no",0,"skretting",NA,"indian oil sardine","IND","yes","NGA"
"sardinella longiceps","indian oil sardine","India","yes","no",0,"skretting",NA,"indian oil sardine","IND","yes","NOR"
"sardinella longiceps","indian oil sardine","India","yes","no",0,"skretting",NA,"indian oil sardine","IND","yes","TUR"
"sardinella longiceps","indian oil sardine","India","yes","no",0,"skretting",NA,"indian oil sardine","IND","yes","USA"
"sardinella longiceps","indian oil sardine","India","yes","no",0,"skretting",NA,"indian oil sardine","IND","yes","VNM"
"sardinella longiceps","indian oil sardine","Oman","yes","no",0,"skretting",NA,"indian oil sardine","OMN","yes","AUS"
"sardinella longiceps","indian oil sardine","Oman","yes","no",0,"skretting",NA,"indian oil sardine","OMN","yes","CAN"
"sardinella longiceps","indian oil sardine","Oman","yes","no",0,"skretting",NA,"indian oil sardine","OMN","yes","CHL"
"sardinella longiceps","indian oil sardine","Oman","yes","no",0,"skretting",NA,"indian oil sardine","OMN","yes","CHN"
"sardinella longiceps","indian oil sardine","Oman","yes","no",0,"skretting",NA,"indian oil sardine","OMN","yes","ECU"
"sardinella longiceps","indian oil sardine","Oman","yes","no",0,"skretting",NA,"indian oil sardine","OMN","yes","EGY"
"sardinella longiceps","indian oil sardine","Oman","yes","no",0,"skretting",NA,"indian oil sardine","OMN","yes","ESP"
"sardinella longiceps","indian oil sardine","Oman","yes","no",0,"skretting",NA,"indian oil sardine","OMN","yes","FRA"
"sardinella longiceps","indian oil sardine","Oman","yes","no",0,"skretting",NA,"indian oil sardine","OMN","yes","HND"
"sardinella longiceps","indian oil sardine","Oman","yes","no",0,"skretting",NA,"indian oil sardine","OMN","yes","ITA"
"sardinella longiceps","indian oil sardine","Oman","yes","no",0,"skretting",NA,"indian oil sardine","OMN","yes","JPN"
"sardinella longiceps","indian oil sardine","Oman","yes","no",0,"skretting",NA,"indian oil sardine","OMN","yes","NGA"
"sardinella longiceps","indian oil sardine","Oman","yes","no",0,"skretting",NA,"indian oil sardine","OMN","yes","NOR"
"sardinella longiceps","indian oil sardine","Oman","yes","no",0,"skretting",NA,"indian oil sardine","OMN","yes","TUR"
"sardinella longiceps","indian oil sardine","Oman","yes","no",0,"skretting",NA,"indian oil sardine","OMN","yes","USA"
"sardinella longiceps","indian oil sardine","Oman","yes","no",0,"skretting",NA,"indian oil sardine","OMN","yes","VNM"
"sardinella spp","sardine","Philippines","yes","no",0,"skretting",NA,"sardine","PHL","yes","AUS"
"sardinella spp","sardine","Philippines","yes","no",0,"skretting",NA,"sardine","PHL","yes","CAN"
"sardinella spp","sardine","Philippines","yes","no",0,"skretting",NA,"sardine","PHL","yes","CHL"
"sardinella spp","sardine","Philippines","yes","no",0,"skretting",NA,"sardine","PHL","yes","CHN"
"sardinella spp","sardine","Philippines","yes","no",0,"skretting",NA,"sardine","PHL","yes","ECU"
"sardinella spp","sardine","Philippines","yes","no",0,"skretting",NA,"sardine","PHL","yes","EGY"
"sardinella spp","sardine","Philippines","yes","no",0,"skretting",NA,"sardine","PHL","yes","ESP"
"sardinella spp","sardine","Philippines","yes","no",0,"skretting",NA,"sardine","PHL","yes","FRA"
"sardinella spp","sardine","Philippines","yes","no",0,"skretting",NA,"sardine","PHL","yes","HND"
"sardinella spp","sardine","Philippines","yes","no",0,"skretting",NA,"sardine","PHL","yes","ITA"
"sardinella spp","sardine","Philippines","yes","no",0,"skretting",NA,"sardine","PHL","yes","JPN"
"sardinella spp","sardine","Philippines","yes","no",0,"skretting",NA,"sardine","PHL","yes","NGA"
"sardinella spp","sardine","Philippines","yes","no",0,"skretting",NA,"sardine","PHL","yes","NOR"
"sardinella spp","sardine","Philippines","yes","no",0,"skretting",NA,"sardine","PHL","yes","TUR"
"sardinella spp","sardine","Philippines","yes","no",0,"skretting",NA,"sardine","PHL","yes","USA"
"sardinella spp","sardine","Philippines","yes","no",0,"skretting",NA,"sardine","PHL","yes","VNM"
"sardinella spp","sardine","Vietnam","yes","no",0,"skretting",NA,"sardine","VNM","yes","AUS"
"sardinella spp","sardine","Vietnam","yes","no",0,"skretting",NA,"sardine","VNM","yes","CAN"
"sardinella spp","sardine","Vietnam","yes","no",0,"skretting",NA,"sardine","VNM","yes","CHL"
"sardinella spp","sardine","Vietnam","yes","no",0,"skretting",NA,"sardine","VNM","yes","CHN"
"sardinella spp","sardine","Vietnam","yes","no",0,"skretting",NA,"sardine","VNM","yes","ECU"
"sardinella spp","sardine","Vietnam","yes","no",0,"skretting",NA,"sardine","VNM","yes","EGY"
"sardinella spp","sardine","Vietnam","yes","no",0,"skretting",NA,"sardine","VNM","yes","ESP"
"sardinella spp","sardine","Vietnam","yes","no",0,"skretting",NA,"sardine","VNM","yes","FRA"
"sardinella spp","sardine","Vietnam","yes","no",0,"skretting",NA,"sardine","VNM","yes","HND"
"sardinella spp","sardine","Vietnam","yes","no",0,"skretting",NA,"sardine","VNM","yes","ITA"
"sardinella spp","sardine","Vietnam","yes","no",0,"skretting",NA,"sardine","VNM","yes","JPN"
"sardinella spp","sardine","Vietnam","yes","no",0,"skretting",NA,"sardine","VNM","yes","NGA"
"sardinella spp","sardine","Vietnam","yes","no",0,"skretting",NA,"sardine","VNM","yes","NOR"
"sardinella spp","sardine","Vietnam","yes","no",0,"skretting",NA,"sardine","VNM","yes","TUR"
"sardinella spp","sardine","Vietnam","yes","no",0,"skretting",NA,"sardine","VNM","yes","USA"
"sardinella spp","sardine","Vietnam","yes","no",0,"skretting",NA,"sardine","VNM","yes","VNM"
"sardinella spp","sardine",NA,"yes","yes",0.766568097419838,"skretting",NA,"sardine",NA,"yes","AUS"
"sardinella spp","sardine",NA,"yes","yes",0.766568097419838,"skretting",NA,"sardine",NA,"yes","CAN"
"sardinella spp","sardine",NA,"yes","yes",0.766568097419838,"skretting",NA,"sardine",NA,"yes","CHL"
"sardinella spp","sardine",NA,"yes","yes",0.766568097419838,"skretting",NA,"sardine",NA,"yes","CHN"
"sardinella spp","sardine",NA,"yes","yes",0.766568097419838,"skretting",NA,"sardine",NA,"yes","ECU"
"sardinella spp","sardine",NA,"yes","yes",0.766568097419838,"skretting",NA,"sardine",NA,"yes","EGY"
"sardinella spp","sardine",NA,"yes","yes",0.766568097419838,"skretting",NA,"sardine",NA,"yes","ESP"
"sardinella spp","sardine",NA,"yes","yes",0.766568097419838,"skretting",NA,"sardine",NA,"yes","FRA"
"sardinella spp","sardine",NA,"yes","yes",0.766568097419838,"skretting",NA,"sardine",NA,"yes","HND"
"sardinella spp","sardine",NA,"yes","yes",0.766568097419838,"skretting",NA,"sardine",NA,"yes","ITA"
"sardinella spp","sardine",NA,"yes","yes",0.766568097419838,"skretting",NA,"sardine",NA,"yes","JPN"
"sardinella spp","sardine",NA,"yes","yes",0.766568097419838,"skretting",NA,"sardine",NA,"yes","NGA"
"sardinella spp","sardine",NA,"yes","yes",0.766568097419838,"skretting",NA,"sardine",NA,"yes","NOR"
"sardinella spp","sardine",NA,"yes","yes",0.766568097419838,"skretting",NA,"sardine",NA,"yes","TUR"
"sardinella spp","sardine",NA,"yes","yes",0.766568097419838,"skretting",NA,"sardine",NA,"yes","USA"
"sardinella spp","sardine",NA,"yes","yes",0.766568097419838,"skretting",NA,"sardine",NA,"yes","VNM"
"sardinops sagax","south american pilchard","Chile","yes","no",0,"skretting",NA,"south american pilchard","CHL","yes","AUS"
"sardinops sagax","south american pilchard","Chile","yes","no",0,"skretting",NA,"south american pilchard","CHL","yes","CAN"
"sardinops sagax","south american pilchard","Chile","yes","no",0,"skretting",NA,"south american pilchard","CHL","yes","CHL"
"sardinops sagax","south american pilchard","Chile","yes","no",0,"skretting",NA,"south american pilchard","CHL","yes","CHN"
"sardinops sagax","south american pilchard","Chile","yes","no",0,"skretting",NA,"south american pilchard","CHL","yes","ECU"
"sardinops sagax","south american pilchard","Chile","yes","no",0,"skretting",NA,"south american pilchard","CHL","yes","EGY"
"sardinops sagax","south american pilchard","Chile","yes","no",0,"skretting",NA,"south american pilchard","CHL","yes","ESP"
"sardinops sagax","south american pilchard","Chile","yes","no",0,"skretting",NA,"south american pilchard","CHL","yes","FRA"
"sardinops sagax","south american pilchard","Chile","yes","no",0,"skretting",NA,"south american pilchard","CHL","yes","HND"
"sardinops sagax","south american pilchard","Chile","yes","no",0,"skretting",NA,"south american pilchard","CHL","yes","ITA"
"sardinops sagax","south american pilchard","Chile","yes","no",0,"skretting",NA,"south american pilchard","CHL","yes","JPN"
"sardinops sagax","south american pilchard","Chile","yes","no",0,"skretting",NA,"south american pilchard","CHL","yes","NGA"
"sardinops sagax","south american pilchard","Chile","yes","no",0,"skretting",NA,"south american pilchard","CHL","yes","NOR"
"sardinops sagax","south american pilchard","Chile","yes","no",0,"skretting",NA,"south american pilchard","CHL","yes","TUR"
"sardinops sagax","south american pilchard","Chile","yes","no",0,"skretting",NA,"south american pilchard","CHL","yes","USA"
"sardinops sagax","south american pilchard","Chile","yes","no",0,"skretting",NA,"south american pilchard","CHL","yes","VNM"
"sardinops sagax","south american pilchard","Ecuador","yes","no",0,"skretting",NA,"south american pilchard","ECU","yes","AUS"
"sardinops sagax","south american pilchard","Ecuador","yes","no",0,"skretting",NA,"south american pilchard","ECU","yes","CAN"
"sardinops sagax","south american pilchard","Ecuador","yes","no",0,"skretting",NA,"south american pilchard","ECU","yes","CHL"
"sardinops sagax","south american pilchard","Ecuador","yes","no",0,"skretting",NA,"south american pilchard","ECU","yes","CHN"
"sardinops sagax","south american pilchard","Ecuador","yes","no",0,"skretting",NA,"south american pilchard","ECU","yes","ECU"
"sardinops sagax","south american pilchard","Ecuador","yes","no",0,"skretting",NA,"south american pilchard","ECU","yes","EGY"
"sardinops sagax","south american pilchard","Ecuador","yes","no",0,"skretting",NA,"south american pilchard","ECU","yes","ESP"
"sardinops sagax","south american pilchard","Ecuador","yes","no",0,"skretting",NA,"south american pilchard","ECU","yes","FRA"
