"country","sciname","aquaculture","trim_prop","factory_id","common_name","wholefish","trimmings","data_source_feed","data_source_fao_area_country","feed_report_spp_name","trash_fish","capture","source_country_iso3c"
"South Africa","sardina pilchardus","no",1,434,"european pilchard","no","yes","Shea et al. 2025",NA,"european pilchard","no","yes","ZAF"
"South Africa","sardina pilchardus","no",1,435,"european sardine","no","yes","Shea et al. 2025",NA,"european sardine","no","yes","ZAF"
"South Africa","sardina pilchardus","no",1,435,"european pilchard","no","yes","Shea et al. 2025",NA,"european pilchard","no","yes","ZAF"
"South Africa","sardina pilchardus","no",1,436,"european pilchard","no","yes","Shea et al. 2025",NA,"european pilchard","no","yes","ZAF"
"South Africa","sardinops sagax","no",1,434,"californian pilchard","no","yes","Shea et al. 2025",NA,"californian pilchard","no","yes","ZAF"
"South Africa","sardinops sagax","no",1,434,"japanese pilchard","no","yes","Shea et al. 2025",NA,"japanese pilchard","no","yes","ZAF"
"South Africa","sardinops sagax","no",1,435,"californian pilchard","no","yes","Shea et al. 2025",NA,"californian pilchard","no","yes","ZAF"
"South Africa","sardinops sagax","no",1,435,"japanese pilchard","no","yes","Shea et al. 2025",NA,"japanese pilchard","no","yes","ZAF"
"South Africa","sardinops sagax","no",1,436,"pilchard","no","yes","Shea et al. 2025",NA,"pilchard","no","yes","ZAF"
"South Korea","doryteuthis gahi","no",1,174,"patagonian squid","no","yes","Shea et al. 2025",NA,"squid","no","yes","KOR"
"South Korea","dosidicus gigas","no",1,174,"jumbo flying squid","no","yes","Shea et al. 2025",NA,"squid","no","yes","KOR"
"South Korea","illex argentinus","no",1,174,"argentine shortfin squid","no","yes","Shea et al. 2025",NA,"squid","no","yes","KOR"
"South Korea","loligo","no",1,174,"common squids nei","no","yes","Shea et al. 2025",NA,"squid","no","yes","KOR"
"South Korea","loligo","no",1,174,"common squids nei","no","yes","Shea et al. 2025",NA,"squid","no","yes","KOR"
"South Korea","sepiidae","no",1,174,"cuttlefish, bobtail squids nei","no","yes","Shea et al. 2025",NA,"squid","no","yes","KOR"
"South Korea","sepiidae","no",1,174,"cuttlefish, bobtail squids nei","no","yes","Shea et al. 2025",NA,"squid","no","yes","KOR"
"South Korea","teuthida","no",1,174,"various squids nei","no","yes","Shea et al. 2025",NA,"squid","no","yes","KOR"
"South Korea","teuthida","no",1,174,"various squids nei","no","yes","Shea et al. 2025",NA,"squid","no","yes","KOR"
"South Korea","teuthida","no",1,174,"various squids nei","no","yes","Shea et al. 2025",NA,"squid","no","yes","KOR"
"South Korea","todarodes pacificus","no",1,174,"japanese flying squid","no","yes","Shea et al. 2025",NA,"squid","no","yes","KOR"
"Spain","alpheus glaber","no",1,442,"red snapping shrimp","no","yes","Shea et al. 2025",NA,"shrimp","no","yes","ESP"
"Spain","aristaeomorpha foliacea","no",1,442,"giant red shrimp","no","yes","Shea et al. 2025",NA,"shrimp","no","yes","ESP"
"Spain","aristaeopsis edwardsiana","no",1,442,"scarlet shrimp","no","yes","Shea et al. 2025",NA,"shrimp","no","yes","ESP"
"Spain","aristeidae","no",1,442,"aristeid shrimps nei","no","yes","Shea et al. 2025",NA,"shrimp","no","yes","ESP"
"Spain","aristeus antennatus","no",1,442,"blue and red shrimp","no","yes","Shea et al. 2025",NA,"shrimp","no","yes","ESP"
"Spain","aristeus varidens","no",1,442,"striped red shrimp","no","yes","Shea et al. 2025",NA,"shrimp","no","yes","ESP"
"Spain","auxis","no",1,442,"frigate and bullet tunas","no","yes","Shea et al. 2025",NA,"tuna","no","yes","ESP"
"Spain","auxis","no",1,443,"frigate and bullet tunas","no","yes","Shea et al. 2025",NA,"tuna","no","yes","ESP"
"Spain","auxis","no",1,445,"frigate and bullet tunas","no","yes","Shea et al. 2025",NA,"tuna","no","yes","ESP"
"Spain","auxis rochei","no",1,442,"bullet tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","ESP"
"Spain","auxis rochei","no",1,443,"bullet tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","ESP"
"Spain","auxis rochei","no",1,445,"bullet tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","ESP"
"Spain","auxis thazard","no",1,442,"frigate tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","ESP"
"Spain","auxis thazard","no",1,443,"frigate tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","ESP"
"Spain","auxis thazard","no",1,445,"frigate tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","ESP"
"Spain","clupea harengus","no",1,442,"herring","no","yes","Shea et al. 2025",NA,"herring","no","yes","ESP"
"Spain","crangon","no",1,442,"crangon shrimps nei","no","yes","Shea et al. 2025",NA,"shrimp","no","yes","ESP"
"Spain","crangon crangon","no",1,442,"common shrimp","no","yes","Shea et al. 2025",NA,"shrimp","no","yes","ESP"
"Spain","dicentrarchus labrax","yes",1,445,"sea bass","no","yes","Shea et al. 2025",NA,"sea bass","no","no","ESP"
"Spain","engraulis encrasicolus","no",1,443,"european anchovy","no","yes","Shea et al. 2025",NA,"anchovy","no","yes","ESP"
"Spain","engraulis encrasicolus","no",1,445,"european anchovy","no","yes","Shea et al. 2025",NA,"anchovy","no","yes","ESP"
"Spain","farfantepenaeus notialis","no",1,442,"southern pink shrimp","no","yes","Shea et al. 2025",NA,"shrimp","no","yes","ESP"
"Spain","heterocarpus ensifer","no",1,442,"armed nylon shrimp","no","yes","Shea et al. 2025",NA,"shrimp","no","yes","ESP"
"Spain","katsuwonus pelamis","no",1,442,"skipjack tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","ESP"
"Spain","katsuwonus pelamis","no",1,443,"skipjack tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","ESP"
"Spain","katsuwonus pelamis","no",1,445,"skipjack tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","ESP"
"Spain","katsuwonus pelamis","no",1,444,"skipjack tuna","no","yes","Shea et al. 2025",NA,"skipjack tuna","no","yes","ESP"
"Spain","katsuwonus pelamis","no",1,446,"skipjack tuna","no","yes","Shea et al. 2025",NA,"skipjack tuna","no","yes","ESP"
"Spain","metapenaeus","no",1,442,"metapenaeus shrimps nei","no","yes","Shea et al. 2025",NA,"shrimp","no","yes","ESP"
"Spain","micromesistius poutassou","no",1,444,"blue whiting","no","yes","Shea et al. 2025",NA,"blue whiting","no","yes","ESP"
"Spain","oncorhynchus mykiss","yes",1,442,"trout","no","yes","Shea et al. 2025",NA,"trout","no","no","ESP"
"Spain","palaemon","no",1,442,"palaemon shrimps nei","no","yes","Shea et al. 2025",NA,"shrimp","no","yes","ESP"
"Spain","palaemonidae","no",1,442,"palaemonid shrimps nei","no","yes","Shea et al. 2025",NA,"shrimp","no","yes","ESP"
"Spain","pandalidae","no",1,442,"pandalid shrimps nei","no","yes","Shea et al. 2025",NA,"shrimp","no","yes","ESP"
"Spain","pandalus montagui","no",1,442,"aesop shrimp","no","yes","Shea et al. 2025",NA,"shrimp","no","yes","ESP"
"Spain","parapenaeopsis atlantica","no",1,442,"guinea shrimp","no","yes","Shea et al. 2025",NA,"shrimp","no","yes","ESP"
"Spain","parapenaeus longirostris","no",1,442,"deep-water rose shrimp","no","yes","Shea et al. 2025",NA,"shrimp","no","yes","ESP"
"Spain","pasiphaea multidentata","no",1,442,"pink glass shrimp","no","yes","Shea et al. 2025",NA,"shrimp","no","yes","ESP"
"Spain","pasiphaea sivado","no",1,442,"white glass shrimp","no","yes","Shea et al. 2025",NA,"shrimp","no","yes","ESP"
"Spain","penaeidae","no",1,442,"penaeid shrimps nei","no","yes","Shea et al. 2025",NA,"shrimp","no","yes","ESP"
"Spain","penaeus","no",1,442,"penaeus shrimps nei","no","yes","Shea et al. 2025",NA,"shrimp","no","yes","ESP"
"Spain","perciformes","no",1,442,"tuna-like fishes nei","no","yes","Shea et al. 2025",NA,"tuna","no","yes","ESP"
"Spain","perciformes","no",1,443,"tuna-like fishes nei","no","yes","Shea et al. 2025",NA,"tuna","no","yes","ESP"
"Spain","perciformes","no",1,445,"tuna-like fishes nei","no","yes","Shea et al. 2025",NA,"tuna","no","yes","ESP"
"Spain","plesionika edwardsii","no",1,442,"striped soldier shrimp","no","yes","Shea et al. 2025",NA,"shrimp","no","yes","ESP"
"Spain","plesionika martia","no",1,442,"golden shrimp","no","yes","Shea et al. 2025",NA,"shrimp","no","yes","ESP"
"Spain","plesionika narval","no",1,442,"narwal shrimp","no","yes","Shea et al. 2025",NA,"shrimp","no","yes","ESP"
"Spain","salmo salar","no",1,443,"atlantic salmon","no","yes","Shea et al. 2025",NA,"salmon","no","yes","ESP"
"Spain","salmo salar","yes",1,442,"atlantic salmon","no","yes","Shea et al. 2025",NA,"salmon","no","no","ESP"
"Spain","salmo salar","yes",1,445,"atlantic salmon","no","yes","Shea et al. 2025",NA,"salmon","no","no","ESP"
"Spain","salmo trutta","yes",1,445,"trout","no","yes","Shea et al. 2025",NA,"trout","no","no","ESP"
"Spain","sardinella aurita","no",1,443,"round sardinella","no","yes","Shea et al. 2025",NA,"sardine","no","yes","ESP"
"Spain","sardinella aurita","no",1,446,"round sardinella","no","yes","Shea et al. 2025",NA,"sardine","no","yes","ESP"
"Spain","sardinella maderensis","no",1,443,"madeiran sardinella","no","yes","Shea et al. 2025",NA,"sardine","no","yes","ESP"
"Spain","sardinella maderensis","no",1,446,"madeiran sardinella","no","yes","Shea et al. 2025",NA,"sardine","no","yes","ESP"
"Spain","scomber scombrus","no",1,445,"mackerel","no","yes","Shea et al. 2025",NA,"mackerel","no","yes","ESP"
"Spain","scomber scombrus","no",1,446,"mackerel","no","yes","Shea et al. 2025",NA,"mackerel","no","yes","ESP"
"Spain","solenocera membranacea","no",1,442,"atlantic mud shrimp","no","yes","Shea et al. 2025",NA,"shrimp","no","yes","ESP"
"Spain","sparus aurata","yes",1,445,"sea bream","no","yes","Shea et al. 2025",NA,"sea bream","no","no","ESP"
"Spain","thunnus alalunga","no",1,445,"true tunas nei","no","yes","Shea et al. 2025",NA,"tuna","no","yes","ESP"
"Spain","thunnus alalunga","no",1,444,"albacore tuna","no","yes","Shea et al. 2025",NA,"albacore tuna","no","yes","ESP"
"Spain","thunnus alalunga","no",1,446,"longfin tuna","no","yes","Shea et al. 2025",NA,"longfin tuna","no","yes","ESP"
"Spain","thunnus albacares","no",1,442,"yellowfin tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","ESP"
"Spain","thunnus albacares","no",1,443,"yellowfin tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","ESP"
"Spain","thunnus albacares","no",1,445,"yellowfin tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","ESP"
"Spain","thunnus albacares","no",1,444,"yellowfin tuna","no","yes","Shea et al. 2025",NA,"yellowfin tuna","no","yes","ESP"
"Spain","thunnus albacares","no",1,445,"yellow tuna","no","yes","Shea et al. 2025",NA,"yellow tuna","no","yes","ESP"
"Spain","thunnus albacares","no",1,446,"yellowfin tuna","no","yes","Shea et al. 2025",NA,"yellowfin tuna","no","yes","ESP"
"Spain","thunnus atlanticus","no",1,442,"blackfin tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","ESP"
"Spain","thunnus atlanticus","no",1,443,"blackfin tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","ESP"
"Spain","thunnus atlanticus","no",1,445,"blackfin tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","ESP"
"Spain","thunnus obesus","no",1,442,"bigeye tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","ESP"
"Spain","thunnus obesus","no",1,443,"bigeye tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","ESP"
"Spain","thunnus obesus","no",1,445,"bigeye tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","ESP"
"Spain","thunnus thynnus","no",1,442,"atlantic bluefin tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","ESP"
"Spain","thunnus thynnus","no",1,443,"atlantic bluefin tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","ESP"
"Spain","thunnus thynnus","no",1,445,"atlantic bluefin tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","ESP"
"Spain","thunnus thynnus","no",1,445,"bluefin tuna","no","yes","Shea et al. 2025",NA,"bluefin tuna","no","yes","ESP"
"Spain","thunnus tonggol","no",1,442,"longtail tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","ESP"
"Spain","thunnus tonggol","no",1,443,"longtail tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","ESP"
"Spain","thunnus tonggol","no",1,445,"longtail tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","ESP"
"Taiwan","elasmobranchii","no",1,447,"sharks, rays, skates, etc. nei","no","yes","Shea et al. 2025",NA,"shark","no","yes","TWN"
"Taiwan","perciformes","no",1,447,"tuna-like fishes nei","no","yes","Shea et al. 2025",NA,"tuna","no","yes","TWN"
"Thailand","auxis","no",1,449,"frigate and bullet tunas","no","yes","Shea et al. 2025",NA,"tuna","no","yes","THA"
"Thailand","auxis","no",1,450,"frigate and bullet tunas","no","yes","Shea et al. 2025",NA,"tuna","no","yes","THA"
"Thailand","auxis thazard","no",1,449,"frigate tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","THA"
"Thailand","auxis thazard","no",1,450,"frigate tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","THA"
"Thailand","auxis thazard","no",1,454,"frigate tuna","no","yes","Shea et al. 2025",NA,"frigate tuna","no","yes","THA"
"Thailand","auxis thazard","no",1,456,"frigate tuna","no","yes","Shea et al. 2025",NA,"frigate tuna","no","yes","THA"
"Thailand","cirrhinus molitorella","yes",1,455,"mud carp","no","yes","Shea et al. 2025",NA,"mud carp","no","no","THA"
"Thailand","clarias batrachus","yes",1,455,"walking catfish","no","yes","Shea et al. 2025",NA,"walking catfish","no","no","THA"
"Thailand","ctenopharyngodon idella","yes",1,455,"grass crap","no","yes","Shea et al. 2025",NA,"grass crap","no","no","THA"
"Thailand","decapterus maruadsi","no",1,458,"japanese scad","no","yes","Shea et al. 2025",NA,"japanese scad","no","yes","THA"
"Thailand","euthynnus affinis","no",1,452,"kawakawa","no","yes","Shea et al. 2025",NA,"kawakawa","no","yes","THA"
"Thailand","euthynnus affinis","no",1,456,"kawakawa","no","yes","Shea et al. 2025",NA,"kawakawa","no","yes","THA"
"Thailand","euthynnus affinis","no",1,458,"kawakawa","no","yes","Shea et al. 2025",NA,"kawakawa","no","yes","THA"
"Thailand","katsuwonus pelamis","no",1,449,"skipjack tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","THA"
"Thailand","katsuwonus pelamis","no",1,450,"skipjack tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","THA"
"Thailand","katsuwonus pelamis","no",1,451,"skipjack tuna","no","yes","Shea et al. 2025",NA,"skipjack tuna","no","yes","THA"
"Thailand","katsuwonus pelamis","no",1,452,"skipjack tuna","no","yes","Shea et al. 2025",NA,"skipjack tuna","no","yes","THA"
"Thailand","katsuwonus pelamis","no",1,453,"skipjack tuna","no","yes","Shea et al. 2025",NA,"skipjack tuna","no","yes","THA"
"Thailand","katsuwonus pelamis","no",1,454,"skipjack tuna","no","yes","Shea et al. 2025",NA,"skipjack tuna","no","yes","THA"
"Thailand","katsuwonus pelamis","no",1,455,"skipjack tuna","no","yes","Shea et al. 2025",NA,"skipjack tuna","no","yes","THA"
"Thailand","katsuwonus pelamis","no",1,456,"skipjack tuna","no","yes","Shea et al. 2025",NA,"skipjack tuna","no","yes","THA"
"Thailand","katsuwonus pelamis","no",1,457,"skipjack tuna","no","yes","Shea et al. 2025",NA,"skipjack tuna","no","yes","THA"
"Thailand","katsuwonus pelamis","no",1,458,"skipjack tuna","no","yes","Shea et al. 2025",NA,"skipjack tuna","no","yes","THA"
"Thailand","katsuwonus pelamis","no",1,459,"skipjack tuna","no","yes","Shea et al. 2025",NA,"skipjack tuna","no","yes","THA"
"Thailand","limanda aspera","no",1,451,"yellowfin sole","no","yes","Shea et al. 2025",NA,"yellowfin sole","no","yes","THA"
"Thailand","limanda aspera","no",1,458,"yellowfin sole","no","yes","Shea et al. 2025",NA,"yellowfin sole","no","yes","THA"
"Thailand","oncorhynchus gorbuscha","no",1,458,"pink salmon","no","yes","Shea et al. 2025",NA,"pink salmon","no","yes","THA"
"Thailand","oncorhynchus keta","no",1,458,"chum salmon","no","yes","Shea et al. 2025",NA,"chum salmon","no","yes","THA"
"Thailand","oncorhynchus keta","yes",1,458,"chum salmon","no","yes","Shea et al. 2025",NA,"chum salmon","no","no","THA"
"Thailand","oncorhynchus kisutch","yes",1,458,"coho salmon","no","yes","Shea et al. 2025",NA,"coho salmon","no","no","THA"
"Thailand","oncorhynchus mykiss","yes",1,451,"rainbow trout","no","yes","Shea et al. 2025",NA,"rainbow trout","no","no","THA"
"Thailand","oncorhynchus mykiss","yes",1,458,"rainbow trout","no","yes","Shea et al. 2025",NA,"rainbow trout","no","no","THA"
"Thailand","oncorhynchus nerka","no",1,451,"sockeye salmon","no","yes","Shea et al. 2025",NA,"sockeye salmon","no","yes","THA"
"Thailand","oreochromis niloticus","yes",1,455,"nile tilapia","no","yes","Shea et al. 2025",NA,"nile tilapia","no","no","THA"
"Thailand","pangasius hypophthalmas","yes",1,455,"stripped catfish","no","yes","Shea et al. 2025",NA,"stripped catfish","no","no","THA"
"Thailand","perciformes","no",1,449,"tuna-like fishes nei","no","yes","Shea et al. 2025",NA,"tuna","no","yes","THA"
"Thailand","perciformes","no",1,450,"tuna-like fishes nei","no","yes","Shea et al. 2025",NA,"tuna","no","yes","THA"
"Thailand","probarbus jullieni","yes",1,455,"seven-striped barb","no","yes","Shea et al. 2025",NA,"seven-striped barb","no","no","THA"
"Thailand","rastrelliger kanagurta","no",1,458,"indian mackerel","no","yes","Shea et al. 2025",NA,"indian mackerel","no","yes","THA"
"Thailand","salmo salar","yes",1,451,"atlantic salmon","no","yes","Shea et al. 2025",NA,"atlantic salmon","no","no","THA"
"Thailand","salmo salar","yes",1,458,"atlantic salmon","no","yes","Shea et al. 2025",NA,"atlantic salmon","no","no","THA"
"Thailand","sardinella longiceps","no",1,453,"indian oil sardine","no","yes","Shea et al. 2025",NA,"indian oil sardine","no","yes","THA"
"Thailand","sardinella longiceps","no",1,456,"indian oil sardine","no","yes","Shea et al. 2025",NA,"indian oil sardine","no","yes","THA"
"Thailand","sardinella longiceps","no",1,458,"indian oil sardine","no","yes","Shea et al. 2025",NA,"indian oil sardine","no","yes","THA"
"Thailand","sardinops sagax","no",1,454,"japanese pilchard","no","yes","Shea et al. 2025",NA,"japanese pilchard","no","yes","THA"
"Thailand","scomber japonicus","no",1,451,"chub mackerel","no","yes","Shea et al. 2025",NA,"chub mackerel","no","yes","THA"
"Thailand","scomber japonicus","no",1,453,"pacific chub mackerel","no","yes","Shea et al. 2025",NA,"pacific chub mackerel","no","yes","THA"
"Thailand","scomber japonicus","no",1,454,"pacific chub mackerel","no","yes","Shea et al. 2025",NA,"pacific chub mackerel","no","yes","THA"
"Thailand","scomber japonicus","no",1,456,"pacific chub mackerel","no","yes","Shea et al. 2025",NA,"pacific chub mackerel","no","yes","THA"
"Thailand","scomber japonicus","no",1,458,"pacific chub mackerel","no","yes","Shea et al. 2025",NA,"pacific chub mackerel","no","yes","THA"
"Thailand","scomber scombrus","no",1,451,"atlantic mackerel","no","yes","Shea et al. 2025",NA,"atlantic mackerel","no","yes","THA"
"Thailand","seriola quinqueradiata","no",1,451,"japanese amberjack / yellowtail / buri","no","yes","Shea et al. 2025",NA,"japanese amberjack / yellowtail / buri","no","yes","THA"
"Thailand","seriola quinqueradiata","no",1,458,"yellowtall","no","yes","Shea et al. 2025",NA,"yellowtall","no","yes","THA"
"Thailand","thunnus alalunga","no",1,451,"albacore tuna","no","yes","Shea et al. 2025",NA,"albacore tuna","no","yes","THA"
"Thailand","thunnus alalunga","no",1,452,"albacore tuna","no","yes","Shea et al. 2025",NA,"albacore tuna","no","yes","THA"
"Thailand","thunnus alalunga","no",1,454,"albacore tuna","no","yes","Shea et al. 2025",NA,"albacore tuna","no","yes","THA"
"Thailand","thunnus alalunga","no",1,455,"albacore tuna","no","yes","Shea et al. 2025",NA,"albacore tuna","no","yes","THA"
"Thailand","thunnus alalunga","no",1,456,"albacore tuna","no","yes","Shea et al. 2025",NA,"albacore tuna","no","yes","THA"
"Thailand","thunnus alalunga","no",1,458,"albacore tuna","no","yes","Shea et al. 2025",NA,"albacore tuna","no","yes","THA"
"Thailand","thunnus alalunga","no",1,459,"albacore tuna","no","yes","Shea et al. 2025",NA,"albacore tuna","no","yes","THA"
"Thailand","thunnus albacares","no",1,449,"yellowfin tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","THA"
"Thailand","thunnus albacares","no",1,450,"yellowfin tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","THA"
"Thailand","thunnus albacares","no",1,451,"yellowfin tuna","no","yes","Shea et al. 2025",NA,"yellowfin tuna","no","yes","THA"
"Thailand","thunnus albacares","no",1,452,"yellowfin tuna","no","yes","Shea et al. 2025",NA,"yellowfin tuna","no","yes","THA"
"Thailand","thunnus albacares","no",1,453,"yellowfin tuna","no","yes","Shea et al. 2025",NA,"yellowfin tuna","no","yes","THA"
"Thailand","thunnus albacares","no",1,454,"yellowfin tuna","no","yes","Shea et al. 2025",NA,"yellowfin tuna","no","yes","THA"
"Thailand","thunnus albacares","no",1,455,"yellowfin tuna","no","yes","Shea et al. 2025",NA,"yellowfin tuna","no","yes","THA"
"Thailand","thunnus albacares","no",1,456,"yellowfin tuna","no","yes","Shea et al. 2025",NA,"yellowfin tuna","no","yes","THA"
"Thailand","thunnus albacares","no",1,457,"yellowfin tuna","no","yes","Shea et al. 2025",NA,"yellowfin tuna","no","yes","THA"
"Thailand","thunnus albacares","no",1,458,"yellowfin tuna","no","yes","Shea et al. 2025",NA,"yellowfin tuna","no","yes","THA"
"Thailand","thunnus albacares","no",1,459,"yellowfin tuna","no","yes","Shea et al. 2025",NA,"yellowfin tuna","no","yes","THA"
"Thailand","thunnus obesus","no",1,449,"bigeye tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","THA"
"Thailand","thunnus obesus","no",1,450,"bigeye tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","THA"
"Thailand","thunnus obesus","no",1,451,"bigeye tuna","no","yes","Shea et al. 2025",NA,"bigeye tuna","no","yes","THA"
"Thailand","thunnus obesus","no",1,452,"bigeye tuna","no","yes","Shea et al. 2025",NA,"bigeye tuna","no","yes","THA"
"Thailand","thunnus obesus","no",1,456,"bigeye tuna","no","yes","Shea et al. 2025",NA,"bigeye tuna","no","yes","THA"
"Thailand","thunnus obesus","no",1,458,"bigeye tuna","no","yes","Shea et al. 2025",NA,"bigeye tuna","no","yes","THA"
"Thailand","thunnus obesus","no",1,459,"bigeye tuna","no","yes","Shea et al. 2025",NA,"bigeye tuna","no","yes","THA"
"Thailand","thunnus tonggol","no",1,449,"longtail tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","THA"
"Thailand","thunnus tonggol","no",1,450,"longtail tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","THA"
"Thailand","thunnus tonggol","no",1,452,"longtail tuna","no","yes","Shea et al. 2025",NA,"longtail tuna","no","yes","THA"
"Thailand","thunnus tonggol","no",1,458,"longtail tuna","no","yes","Shea et al. 2025",NA,"longtail tuna","no","yes","THA"
"Tunisia","katsuwonus pelamis","no",1,460,"skipjack tuna","no","yes","Shea et al. 2025",NA,"skipjack tuna","no","yes","TUN"
"Tunisia","thunnus alalunga","no",1,460,"albacore tuna","no","yes","Shea et al. 2025",NA,"albacore tuna","no","yes","TUN"
"Tunisia","thunnus albacares","no",1,460,"yellowfin tuna","no","yes","Shea et al. 2025",NA,"yellowfin tuna","no","yes","TUN"
"Tunisia","thunnus obesus","no",1,460,"bigeye tuna","no","yes","Shea et al. 2025",NA,"bigeye tuna","no","yes","TUN"
"Turkey","engraulis encrasicolus","no",0,464,"black sea anchovy","yes","no","Shea et al. 2025",NA,"black sea anchovy","no","yes","TUR"
"Turkey","engraulis encrasicolus","no",0,465,"black sea anchovy","yes","no","Shea et al. 2025",NA,"black sea anchovy","no","yes","TUR"
"United Arab Emirates","engraulis encrasicolus","no",0,466,"black sea anchovy","yes","no","Shea et al. 2025",NA,"black sea anchovy","no","yes","ARE"
"United Kingdom","brosme brosme","no",1,473,"tusk","no","yes","Shea et al. 2025",NA,"tusk","no","yes","GBR"
"United Kingdom","capros aper","no",0,471,"boarfish","yes","no","Shea et al. 2025",NA,"boarfish","no","yes","GBR"
"United Kingdom","capros aper","no",0,472,"boarfish","yes","no","Shea et al. 2025",NA,"boarfish","no","yes","GBR"
"United Kingdom","chelidonichthys cuculus","no",1,473,"red gurnard","no","yes","Shea et al. 2025",NA,"red gurnard","no","yes","GBR"
"United Kingdom","clupea harengus","no",1,469,"herring","no","yes","Shea et al. 2025",NA,"herring","no","yes","GBR"
"United Kingdom","clupea harengus","no",1,472,"herring","no","yes","Shea et al. 2025",NA,"herring","no","yes","GBR"
"United Kingdom","clupea harengus","no",1,473,"herring","no","yes","Shea et al. 2025",NA,"herring","no","yes","GBR"
"United Kingdom","gadus morhua","no",1,472,"cod","no","yes","Shea et al. 2025",NA,"cod","no","yes","GBR"
"United Kingdom","gadus morhua","no",1,473,"cod","no","yes","Shea et al. 2025",NA,"cod","no","yes","GBR"
"United Kingdom","glyptocephalus cynoglossus","no",1,473,"witch","no","yes","Shea et al. 2025",NA,"witch","no","yes","GBR"
"United Kingdom","lepidorhombus whiffiagonis","no",1,470,"megrim","no","yes","Shea et al. 2025",NA,"megrim","no","yes","GBR"
"United Kingdom","loligo vulgaris","no",1,473,"squid","no","yes","Shea et al. 2025",NA,"squid","no","yes","GBR"
"United Kingdom","lophius budegassa","no",1,470,"anglerfish","no","yes","Shea et al. 2025",NA,"anglerfish","no","yes","GBR"
"United Kingdom","lophius budegassa","no",1,472,"anglerfish","no","yes","Shea et al. 2025",NA,"anglerfish","no","yes","GBR"
"United Kingdom","lophius piscatorius","no",1,473,"anglerfish","no","yes","Shea et al. 2025",NA,"anglerfish","no","yes","GBR"
"United Kingdom","melanogrammus aeglefinus","no",1,470,"haddock","no","yes","Shea et al. 2025",NA,"haddock","no","yes","GBR"
"United Kingdom","melanogrammus aeglefinus","no",1,472,"haddock","no","yes","Shea et al. 2025",NA,"haddock","no","yes","GBR"
"United Kingdom","melanogrammus aeglefinus","no",1,473,"haddock","no","yes","Shea et al. 2025",NA,"haddock","no","yes","GBR"
"United Kingdom","merlangius merlangus","no",1,470,"whiting","no","yes","Shea et al. 2025",NA,"whiting","no","yes","GBR"
"United Kingdom","merlangius merlangus","no",1,473,"whiting","no","yes","Shea et al. 2025",NA,"whiting","no","yes","GBR"
"United Kingdom","merluccius merluccius","no",1,470,"hake","no","yes","Shea et al. 2025",NA,"hake","no","yes","GBR"
"United Kingdom","merluccius merluccius","no",1,473,"european hake","no","yes","Shea et al. 2025",NA,"european hake","no","yes","GBR"
"United Kingdom","microstomus kitt","no",1,472,"lemon sole","no","yes","Shea et al. 2025",NA,"lemon sole","no","yes","GBR"
"United Kingdom","molva molva","no",1,473,"ling","no","yes","Shea et al. 2025",NA,"ling","no","yes","GBR"
"United Kingdom","nephrops norvegicus","no",1,470,"norwegian lobster","no","yes","Shea et al. 2025",NA,"norwegian lobster","no","yes","GBR"
"United Kingdom","oncorhynchus mykiss","yes",1,470,"trout","no","yes","Shea et al. 2025",NA,"trout","no","no","GBR"
"United Kingdom","oncorhynchus mykiss","yes",1,471,"trout","no","yes","Shea et al. 2025",NA,"trout","no","no","GBR"
