factory_id,country,lat,long,company,data_type,material_type,material_type_simple,comm_name,sci_name,func_group,source,website,date
130,Iceland,63.444,-20.277,VSV,A,fishery by-products,by-products,Mackerel,Scomber scombrus,Medium pelagics (30 - 89 cm),MarinTrust,www.vsv.is,Mar-24
131,India,10.078,76.3084,Marksman Marine Products PVT LTD,A,whole,whole,Sardine,Sardinella longiceps,Small pelagics (<30 cm),NA,https://marksmenmarine.com/,May-24
131,India,10.078,76.3084,Marksman Marine Products PVT LTD,A,fishery by-products,by-products,Sardine,Sardinella longiceps,Small pelagics (<30 cm),NA,https://marksmenmarine.com/,May-24
132,India,21.4817,69.763,Akash Fishmeal & Fish Oil Private Limited,A,whole,whole,Catfish,NA,Freshwater bethnopelagic,IFFO,https://akshafishmeal.com/about.php,Feb-24
132,India,21.4817,69.763,Akash Fishmeal & Fish Oil Private Limited,A,whole,whole,Ribbon fish,NA,Medium benthopelagics (30 - 89 cm),IFFO,https://akshafishmeal.com/about.php,Feb-24
132,India,21.4817,69.763,Akash Fishmeal & Fish Oil Private Limited,A,fishery by-products,by-products,Japanese Thread Fin Fish,Nemipterus japonicus,Small demersals (<30 cm),IFFO,https://akshafishmeal.com/about.php,Feb-24
132,India,21.4817,69.763,Akash Fishmeal & Fish Oil Private Limited,A,whole,whole,Sardine,Sardinella longiceps,Small pelagics (<30 cm),IFFO,https://akshafishmeal.com/about.php,Feb-24
132,India,21.4817,69.763,Akash Fishmeal & Fish Oil Private Limited,A,whole,whole,Anchovy,NA,Small pelagics (<30 cm),IFFO,https://akshafishmeal.com/about.php,Feb-24
133,India,9.8842,76.2962,Arbee Aquatic Proteins PVT LTD,A,NA,NA,NA,NA,NA,IFFO,https://www.arbeeaquatic.com/,Feb-24
134,India,13.0505,74.7878,Bawa Fish Meal & Oil Co.,A,whole,whole,Red snapper,Lutjanus argentimaculatus,Large reef assoc. fish (>=90 cm),IFFO,https://www.bawafishmealandoilco.com/,Feb-24
134,India,13.0505,74.7878,Bawa Fish Meal & Oil Co.,A,whole,whole,Mackerel,Scomber scombrus,Medium pelagics (30 - 89 cm),IFFO,https://www.bawafishmealandoilco.com/,Feb-24
134,India,13.0505,74.7878,Bawa Fish Meal & Oil Co.,A,whole,whole,Sardine,Sardinella longiceps,Small pelagics (<30 cm),IFFO,https://www.bawafishmealandoilco.com/,Feb-24
135,India,12.8328,74.8338,Blueline Foods (India) Pvt.Ltd.,A,whole,whole,Sardine,Sardinella longiceps,Small pelagics (<30 cm),IFFO,https://www.bluelinefoods.in/,Feb-24
136,India,12.814,74.9359,Blueline Foods (India) Pvt.Ltd.,A,whole,whole,Sardine,Sardinella longiceps,Small pelagics (<30 cm),IFFO,https://www.bluelinefoods.in/,Feb-24
137,India,13.524,74.6956,Janatha Fish Meal and Oil Products,A,NA,NA,NA,NA,NA,IFFO,https://www.janathafishmeal.com/,Feb-24
138,India,8.7643,77.924,Jenefa India,A,NA,NA,NA,NA,NA,IFFO,https://jenefaindia.com/,Feb-24
139,India,13.037,74.7874,Mukka Proteins Limited,A,fishery by-products,by-products,Tuna,NA,Large pelagics (>=90 cm),IFFO,https://mukkaproteins.com/,Feb-24
139,India,13.037,74.7874,Mukka Proteins Limited,A,whole,whole,Mackerel,Scomber scombrus,Medium pelagics (30 - 89 cm),IFFO,https://mukkaproteins.com/,Feb-24
139,India,13.037,74.7874,Mukka Proteins Limited,A,whole,whole,Sardine,Sardinella longiceps,Small pelagics (<30 cm),IFFO,https://mukkaproteins.com/,Feb-24
140,India,21.6512,69.5781,Mukka Proteins Limited,A,fishery by-products,by-products,Tuna,NA,Large pelagics (>=90 cm),IFFO,https://mukkaproteins.com/,Feb-24
140,India,21.6512,69.5781,Mukka Proteins Limited,A,whole,whole,Mackerel,Scomber scombrus,Medium pelagics (30 - 89 cm),IFFO,https://mukkaproteins.com/,Feb-24
140,India,21.6512,69.5781,Mukka Proteins Limited,A,whole,whole,Sardine,Sardinella longiceps,Small pelagics (<30 cm),IFFO,https://mukkaproteins.com/,Feb-24
141,India,7.1516,100.6355,"Saengcharoen Wattana Fishery Co., Ltd.",A,whole,whole,Yellow-Finned Leather Jacket,Alutera monoceros,Medium reef assoc. fish (30 - 89 cm),MarinTrust,NA,Mar-24
141,India,7.1516,100.6355,"Saengcharoen Wattana Fishery Co., Ltd.",A,whole,whole,Purple-Spotted (Bigeye),Priacanthus tayenus,Medium reef assoc. fish (30 - 89 cm),MarinTrust,NA,Mar-24
141,India,7.1516,100.6355,"Saengcharoen Wattana Fishery Co., Ltd.",A,whole,whole,Yellow goatfish,Mulloidichthys martinicus,Medium reef assoc. fish (30 - 89 cm),MarinTrust,NA,Mar-24
141,India,7.1516,100.6355,"Saengcharoen Wattana Fishery Co., Ltd.",A,whole,whole,Yellowtail Fusilier,Caesio erythrogaster,Medium reef assoc. fish (30 - 89 cm),MarinTrust,NA,Mar-24
141,India,7.1516,100.6355,"Saengcharoen Wattana Fishery Co., Ltd.",A,whole,whole,Lizardfish,Saurida undosquamis,Medium reef assoc. fish (30 - 89 cm),MarinTrust,NA,Mar-24
141,India,7.1516,100.6355,"Saengcharoen Wattana Fishery Co., Ltd.",A,whole,whole,Splendid pony fish slimy,Eubleekeria splendens,Small demersals (<30 cm),MarinTrust,NA,Mar-24
141,India,7.1516,100.6355,"Saengcharoen Wattana Fishery Co., Ltd.",A,whole,whole,Longfin Mojarra,Pentaprion longimanus,Small demersals (<30 cm),MarinTrust,NA,Mar-24
141,India,7.1516,100.6355,"Saengcharoen Wattana Fishery Co., Ltd.",A,whole,whole,Pugnose ponyfish,Secutor insidiator,Small demersals (<30 cm),MarinTrust,NA,Mar-24
141,India,7.1516,100.6355,"Saengcharoen Wattana Fishery Co., Ltd.",A,whole,whole,Gold band fusilier,Pterocaesio chrysozona,Small reef assoc. fish (<30 cm),MarinTrust,NA,Mar-24
142,India,17.0078,73.3388,Omega Fishmeal And Oil Private Limited,A,whole,whole,Mackerel,Rastrelliger kanagurta,Medium pelagics (30 - 89 cm),MarinTrust,http://omegafishmeal.com/,Mar-24
142,India,17.0078,73.3388,Omega Fishmeal And Oil Private Limited,A,whole,whole,Indian Oil Sardine,Sardinella longiceps,Small pelagics (<30 cm),MarinTrust,http://omegafishmeal.com/,Mar-24
142,India,17.0078,73.3388,Omega Fishmeal And Oil Private Limited,A,whole,whole,Lesser Sardine,Sardinella fimbriate,Small pelagics (<30 cm),MarinTrust,http://omegafishmeal.com/,Mar-24
143,India,13.3541,74.7027,Raj Fishmeal & Oil Company,A,NA,NA,NA,NA,NA,IFFO,https://www.rajfishmeal.com/,Feb-24
144,India,17.004,73.35,TJ Marine Products PVT LTD,A,whole,whole,Mackerel,Rastrelliger kanagurta,Medium pelagics (30 - 89 cm),MarinTrust,tjmarine.in,Mar-24
144,India,17.004,73.35,TJ Marine Products PVT LTD,A,whole,whole,Indian Oil Sardine,Sardinella longiceps,Small pelagics (<30 cm),MarinTrust,tjmarine.in,Mar-24
144,India,17.004,73.35,TJ Marine Products PVT LTD,A,whole,whole,Lesser Sardine,Sardinella fimbriate,Small pelagics (<30 cm),MarinTrust,tjmarine.in,Mar-24
145,India,12.8383,74.8321,United Marine Products,A,NA,NA,NA,NA,NA,IFFO,https://www.unitedmarineproducts.com/,Feb-24
146,India,15.1819,74.0297,United Marine Products,A,NA,NA,NA,NA,NA,IFFO,https://www.unitedmarineproducts.com/,Feb-24
147,India,12.9985,74.874,Yashaswi Fish Meal and Fish Oil Company,A,NA,NA,NA,NA,NA,IFFO,https://fishmealoil.com/,Feb-24
148,India,13.2902,74.7306,Yashaswi Fish Meal and Fish Oil Company,A,NA,NA,NA,NA,NA,IFFO,https://fishmealoil.com/,Feb-24
149,India,28.6809,77.2046,King Fish Products,A,NA,NA,NA,NA,NA,https://www.trade-seafood.com/directory/seafood/fishmeal-processors.htm,http://www.kingfishproducts.com/,Feb-24
150,India,20.8997,70.3936,Al Faizal Dry Fish,A,NA,NA,NA,NA,NA,https://www.trade-seafood.com/directory/seafood/fishmeal-processors.htm,https://al-faizal-dry-fish.business.site/,Feb-24
151,India,12.8573,74.8351,Coastal Aquatic Proteins,A,NA,NA,NA,NA,NA,https://www.trade-seafood.com/directory/seafood/fishmeal-processors.htm,https://www.coastalfisheries.com/,Feb-24
152,India,12.8711,74.8577,Waterline Exports,A,NA,NA,NA,NA,NA,https://www.trade-seafood.com/directory/seafood/fishmeal-processors.htm,https://waterlineexports.tradeindia.com/company-profile.html,Feb-24
153,India,13.0238,74.7886,Mukka Sea Food Industries,A,NA,NA,NA,NA,NA,https://www.trade-seafood.com/directory/seafood/fishmeal-processors.htm,https://www.mukkaproteins.com/,Feb-24
154,Indonesia,20.8839,71.3804,Altantic Marine Products Private Limited,A,NA,NA,NA,NA,NA,https://www.mukkaproteins.com/,,Apr-24
155,Indonesia,-6.3249,107.1494,PT Pahala Bahari Nusantara,A,fishery by-products,by-products,Yellowfin Tuna,Thunnus albacares,Large pelagics (>=90 cm),IFFO,https://pbn.co.id/products,Feb-24
155,Indonesia,-6.3249,107.1494,PT Pahala Bahari Nusantara,A,fishery by-products,by-products,Skipjack Tuna,Katsuwonus pelamis,Large pelagics (>=90 cm),IFFO,https://pbn.co.id/products,Feb-24
156,Indonesia,-8.4411,114.341,PT Sumber Yalasamudra,A,NA,NA,NA,NA,NA,IFFO,https://www.sumberyala.com/en/product/15/fish-meal-fish-oil,Feb-24
157,Indonesia,-8.4425,114.3371,Sumber Protein,A,NA,NA,NA,NA,NA,https://www.trade-seafood.com/directory/seafood/fishmeal-processors.htm,https://sumberprotein.business.site/,Feb-24
158,Indonesia,-7.2574,112.6452,Eka Seafood Indonesia,A,NA,NA,NA,NA,NA,https://www.trade-seafood.com/directory/seafood/fishmeal-processors.htm,http://www.ekaseafood.com/,Feb-24
159,Indonesia,-8.443,114.3365,CV Indo Jaya Pratama,A,NA,NA,NA,NA,NA,https://www.trade-seafood.com/directory/seafood/fishmeal-processors.htm,https://indojayapratama.com/,Feb-24
160,Indonesia,-8.3837,114.576,Sarana Tani Pratama,A,whole,whole,South American Pilchard,Sardinops sagax,Medium pelagics (30 - 89 cm),NA,https://stpbali.com/home/about,Apr-24
160,Indonesia,-8.3837,114.576,Sarana Tani Pratama,A,fishery by-products,by-products,South American Pilchard,Sardinops sagax,Medium pelagics (30 - 89 cm),NA,https://stpbali.com/home/about,Apr-24
160,Indonesia,-8.3837,114.576,Sarana Tani Pratama,A,whole,whole,Fringescale sardinella,Sardinella fimbriata,Small pelagics (<30 cm),NA,https://stpbali.com/home/about,Apr-24
160,Indonesia,-8.3837,114.576,Sarana Tani Pratama,A,fishery by-products,by-products,Fringescale sardinella,Sardinella fimbriata,Small pelagics (<30 cm),NA,https://stpbali.com/home/about,Apr-24
160,Indonesia,-8.3837,114.576,Sarana Tani Pratama,A,whole,whole,Sardine,Sardinella longiceps,Small pelagics (<30 cm),NA,https://stpbali.com/home/about,Apr-24
160,Indonesia,-8.3837,114.576,Sarana Tani Pratama,A,fishery by-products,by-products,Sardine,Sardinella longiceps,Small pelagics (<30 cm),NA,https://stpbali.com/home/about,Apr-24
161,Indonesia,-8.4394,114.3357,FKS Multi Agro,A,NA,NA,NA,NA,Large pelagics (>=90 cm),https://www.polarismarketresearch.com/industry-analysis/fishmeal-and-fish-oil-market,https://www.fksgroup.com/business-unit/fks-multi-agro/,Apr-24
162,Indonesia,-8.2856,114.2626,PT. Argopuro Berkat Indonesia,C,fishery by-products,by-products,Tuna,NA,Large pelagics (>=90 cm),NA,https://argopuroberkatindonesia.com/,Apr-24
162,Indonesia,-8.2856,114.2626,PT. Argopuro Berkat Indonesia,C,whole,whole,Sardine,NA,Small pelagics (<30 cm),NA,https://argopuroberkatindonesia.com/,Apr-24
162,Indonesia,-8.2856,114.2626,PT. Argopuro Berkat Indonesia,C,fishery by-products,by-products,Sardine,NA,Small pelagics (<30 cm),NA,https://argopuroberkatindonesia.com/,Apr-24
162,Indonesia,-8.2856,114.2626,PT. Argopuro Berkat Indonesia,C,whole,whole,Lemuru,Amblygaster spp.,Small pelagics (<30 cm),NA,https://argopuroberkatindonesia.com/,Apr-24
162,Indonesia,-8.2856,114.2626,PT. Argopuro Berkat Indonesia,C,fishery by-products,by-products,Lemuru,Amblygaster spp.,Small pelagics (<30 cm),NA,https://argopuroberkatindonesia.com/,Apr-24
163,Indonesia,-8.215,114.3766,PT. Argopuro Berkat Indonesia,B,fishery by-products,by-products,Tuna,NA,Large pelagics (>=90 cm),NA,https://argopuroberkatindonesia.com/,Apr-24
163,Indonesia,-8.215,114.3766,PT. Argopuro Berkat Indonesia,B,whole,whole,Sardine,NA,Small pelagics (<30 cm),NA,https://argopuroberkatindonesia.com/,Apr-24
163,Indonesia,-8.215,114.3766,PT. Argopuro Berkat Indonesia,B,fishery by-products,by-products,Sardine,NA,Small pelagics (<30 cm),NA,https://argopuroberkatindonesia.com/,Apr-24
163,Indonesia,-8.215,114.3766,PT. Argopuro Berkat Indonesia,B,whole,whole,Lemuru,Amblygaster spp.,Small pelagics (<30 cm),NA,https://argopuroberkatindonesia.com/,Apr-24
163,Indonesia,-8.215,114.3766,PT. Argopuro Berkat Indonesia,B,fishery by-products,by-products,Lemuru,Amblygaster spp.,Small pelagics (<30 cm),NA,https://argopuroberkatindonesia.com/,Apr-24
164,Indonesia,-7.4,112.5196,PT. Argopuro Berkat Indonesia,B,fishery by-products,by-products,Tuna,NA,Large pelagics (>=90 cm),NA,https://argopuroberkatindonesia.com/,Apr-24
164,Indonesia,-7.4,112.5196,PT. Argopuro Berkat Indonesia,B,whole,whole,Sardine,NA,Small pelagics (<30 cm),NA,https://argopuroberkatindonesia.com/,Apr-24
164,Indonesia,-7.4,112.5196,PT. Argopuro Berkat Indonesia,B,fishery by-products,by-products,Sardine,NA,Small pelagics (<30 cm),NA,https://argopuroberkatindonesia.com/,Apr-24
164,Indonesia,-7.4,112.5196,PT. Argopuro Berkat Indonesia,B,whole,whole,Lemuru,Amblygaster spp.,Small pelagics (<30 cm),NA,https://argopuroberkatindonesia.com/,Apr-24
164,Indonesia,-7.4,112.5196,PT. Argopuro Berkat Indonesia,B,fishery by-products,by-products,Lemuru,Amblygaster spp.,Small pelagics (<30 cm),NA,https://argopuroberkatindonesia.com/,Apr-24
165,Iran,30.1822,48.5773,Marjan Seafood Company,A,NA,NA,NA,NA,NA,https://www.trade-seafood.com/directory/seafood/fishmeal-processors.htm,https://www.frozenb2b.com/supplier/iran-frozen-fish-frozen-seafood-22229/,Feb-24
166,Iran,37.3669,49.947,Ard mahi khazar,A,NA,NA,NA,NA,NA,NA,https://ardmahikhazar.com/en/,Apr-24
167,Iran,25.3964,60.4138,Partsirang,A,whole,whole,Sardine,NA,Small pelagics (<30 cm),NA,https://partsirang.com/en/home/,Apr-24
167,Iran,25.3964,60.4138,Partsirang,A,fishery by-products,by-products,Sardine,NA,Small pelagics (<30 cm),NA,https://partsirang.com/en/home/,Apr-24
168,Ireland,54.059,-6.8129,Bio-Marine Ingredients Ireland Ltd.,A,whole,whole,Blue Whiting,Micromesistius poutassou,Medium benthopelagics (30 - 89 cm),MarinTrust,https://www.biomarine.ie/,Mar-24
169,Ireland,25.4433,60.3821,Negin Feed,C,whole,whole,Sardine,Sardina pilchardus,Small pelagics (<30 cm),NA,https://neginfeed.com/en/,May-24
169,Ireland,25.4433,60.3821,Negin Feed,C,fishery by-products,by-products,Sardine,Sardina pilchardus,Small pelagics (<30 cm),NA,https://neginfeed.com/en/,May-24
169,Ireland,25.4433,60.3821,Negin Feed,C,whole,whole,Anchovy,NA,Small pelagics (<30 cm),NA,https://neginfeed.com/en/,May-24
169,Ireland,25.4433,60.3821,Negin Feed,C,fishery by-products,by-products,Anchovy,NA,Small pelagics (<30 cm),NA,https://neginfeed.com/en/,May-24
170,Ireland,54.645,-8.4313,Pelagia Killybegs,A,fishery by-products,by-products,Anglerfish,NA,Large bathydemersals (>=90 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
170,Ireland,54.645,-8.4313,Pelagia Killybegs,A,aquaculture by-products,by-products,Salmon,Salmo salar,Large benthopelagics (>=90 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
170,Ireland,54.645,-8.4313,Pelagia Killybegs,A,fishery by-products,by-products,Hake,NA,Large demersals (>=90 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
170,Ireland,54.645,-8.4313,Pelagia Killybegs,A,fishery by-products,by-products,Crab,NA,"Lobsters, crabs",EFFOP,https://pelagia.com/cm/facilities/,Feb-24
170,Ireland,54.645,-8.4313,Pelagia Killybegs,A,fishery by-products,by-products,Norwegian Lobster,NA,"Lobsters, crabs",EFFOP,https://pelagia.com/cm/facilities/,Feb-24
170,Ireland,54.645,-8.4313,Pelagia Killybegs,A,fishery by-products,by-products,Blue Whiting,Micromesistius poutassou,Medium benthopelagics (30 - 89 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
170,Ireland,54.645,-8.4313,Pelagia Killybegs,A,fishery by-products,by-products,Haddock,NA,Medium demersals (30 - 89 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
170,Ireland,54.645,-8.4313,Pelagia Killybegs,A,fishery by-products,by-products,Horse mackerel,Trachurus japonicus,Medium demersals (30 - 89 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
170,Ireland,54.645,-8.4313,Pelagia Killybegs,A,fishery by-products,by-products,Herring,Clupea pallasii,Medium pelagics (30 - 89 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
170,Ireland,54.645,-8.4313,Pelagia Killybegs,A,fishery by-products,by-products,Mackerel,Scomber japonicus,Medium pelagics (30 - 89 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
170,Ireland,54.645,-8.4313,Pelagia Killybegs,A,fishery by-products,by-products,Boarfish,Capros aper,Small demersals (<30 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
170,Ireland,54.645,-8.4313,Pelagia Killybegs,A,fishery by-products,by-products,European Anchovy,Engraulis encrasicolus,Small pelagics (<30 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
170,Ireland,54.645,-8.4313,Pelagia Killybegs,A,fishery by-products,by-products,Sprat,Sprattus sprattus,Small pelagics (<30 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
170,Ireland,54.645,-8.4313,Pelagia Killybegs,A,fishery by-products,by-products,European Pilchard,Sardina pilchardus,Small pelagics (<30 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
171,Japan,NA,NA,"
Go Fujimura (Sanki Shiryo Kogyo Ltd.)",D,NA,NA,NA,NA,NA,Ido and Kaneta et al 2020 (doi:10.3390/su12083345),NA,Apr-24
172,Japan,NA,NA,Yutaka Hanaoka,D,NA,NA,NA,NA,NA,Ido and Kaneta et al 2020 (doi:10.3390/su12083345),NA,Apr-24
173,Japan,NA,NA,"Ayumi Izumi (Nikko Oil & Fat Co., Ltd.)",D,NA,NA,NA,NA,NA,Ido and Kaneta et al 2020 (doi:10.3390/su12083345),NA,Apr-24
174,South Korea,37.7083,128.9866,"Hyundai Special Feed IND Co., LTD.",A,fishery by-products,by-products,Squid,NA,Squid,IFFO,https://kr.kompass.com/c/hyundai-special-feed-ind-co-ltd/kr002214/,Feb-24
175,South Korea,37.4912,126.6564,"Woojin Feed Co., Ltd",A,NA,NA,NA,NA,NA,IFFO,https://kr.kompass.com/c/woojinfeed-ind-co-ltd/kr034725/,Feb-24
176,Latvia,56.9718,22.0153,"Venta FM, SIA",B,fishery by-products,by-products,Herring,Clupea harengus,Medium pelagics (30 - 89 cm),MarinTrust,https://company.lursoft.lv/en/venta-fm/41203027348,Mar-24
176,Latvia,56.9718,22.0153,"Venta FM, SIA",B,fishery by-products,by-products,Sprat,Sprattus sprattus,Small pelagics (<30 cm),MarinTrust,https://company.lursoft.lv/en/venta-fm/41203027348,Mar-24
177,Latvia,56.8136,24.2422,UAB Nord Baltic Fishery Group,B,NA,NA,NA,NA,NA,NA,http://nbfgroup.lv/#products,Apr-24
178,Latvia,56.6634,22.4926,Biovast,C,aquaculture by-products,by-products,Salmon,Salmo salar,Large benthopelagics (>=90 cm),NA,https://www.biovast.lt/en/apie-mus/saldus/,Apr-24
179,Latvia,57.3465,22.6434,Kurzeme Fisheries Producers Organization,A,aquaculture by-products,by-products,Salmon,Salmo salar,Large benthopelagics (>=90 cm),MarinTrust,NA,Mar-24
179,Latvia,57.3465,22.6434,Kurzeme Fisheries Producers Organization,A,fishery by-products,by-products,Cod,Gadus morhua,Large benthopelagics (>=90 cm),MarinTrust,NA,Mar-24
179,Latvia,57.3465,22.6434,Kurzeme Fisheries Producers Organization,A,fishery by-products,by-products,Herring,Clupea harengus,Medium pelagics (30 - 89 cm),MarinTrust,NA,Mar-24
179,Latvia,57.3465,22.6434,Kurzeme Fisheries Producers Organization,A,fishery by-products,by-products,Sprat,Sprattus sprattus,Small pelagics (<30 cm),MarinTrust,NA,Mar-24
180,Latvia,56.7792,23.9349,Kalifeks,C,NA,NA,NA,NA,NA,NA,https://kalifeks.lv/en/organic-fertilizer/#fishflour,Apr-24
181,Lithuania,55.7284,21.9271,Biovast,C,aquaculture by-products,by-products,Salmon,Salmo salar,Large benthopelagics (>=90 cm),NA,https://www.biovast.lt/en/apie-mus/saldus/,Apr-24
182,Malaysia,5.8059,118.0541,Sandakan Fishmeal,A,whole,whole,NA,NA,NA,https://www.polarismarketresearch.com/industry-analysis/fishmeal-and-fish-oil-market,https://www.sdkfishmeal.com/,Apr-24
183,Malaysia,2.9022,101.2947,Malayan Fish Oil Sdn Bhd,A,fishery by-products,by-products,Tuna,NA,Large pelagics (>=90 cm),MarinTrust,https://www.malayanfishoil.com/Our_Products.html,Mar-24
183,Malaysia,2.9022,101.2947,Malayan Fish Oil Sdn Bhd,A,fishery by-products,by-products,Mackerel,NA,Medium pelagics (30 - 89 cm),MarinTrust,https://www.malayanfishoil.com/Our_Products.html,Mar-24
183,Malaysia,2.9022,101.2947,Malayan Fish Oil Sdn Bhd,A,fishery by-products,by-products,Sardine,NA,Small pelagics (<30 cm),MarinTrust,https://www.malayanfishoil.com/Our_Products.html,Mar-24
183,Malaysia,2.9022,101.2947,Malayan Fish Oil Sdn Bhd,A,fishery by-products,by-products,Anchovy,NA,Small pelagics (<30 cm),MarinTrust,https://www.malayanfishoil.com/Our_Products.html,Mar-24
184,Malaysia,3.8722,100.9444,QL Fishmeal Sdn. Bhd.,A,NA,NA,NA,NA,NA,NA,https://www.qlfishmeal.com/,Apr-24
185,Malaysia,2.6551,103.625,QL Endau Marine Products Sdn. Bhd.,A,NA,NA,NA,NA,NA,NA,https://www.qlendau.com.my/home.html,Apr-24
186,Mauritania,21.0199,-16.3548,Africa Peche,C,NA,NA,NA,NA,NA,IMROP,NA,May-24
187,Mauritania,21.0199,-16.3548,Africa Proteine,C,NA,NA,NA,NA,NA,IMROP,https://www.africaprotein.com/,May-24
