"common_name","sciname","Species name from report/literature","source_country_name","source_country_iso3c","processor_iso3c","wholefish","trimmings","Proportion of production which is trimmings derived","Source"
"longtail tuna","thunnus tonggol","Tuna Spp.","Indonesia","IDN","AUS","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Indonesia","IDN","CHL","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Indonesia","IDN","CHN","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Indonesia","IDN","CRI","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Indonesia","IDN","DNK","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Indonesia","IDN","ECU","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Indonesia","IDN","ESP","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Indonesia","IDN","FRA","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Indonesia","IDN","GBR","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Indonesia","IDN","GRC","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Indonesia","IDN","NOR","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Indonesia","IDN","TUR","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Indonesia","IDN","VNM","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Malaysia","MYS","AUS","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Malaysia","MYS","CHL","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Malaysia","MYS","CHN","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Malaysia","MYS","CRI","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Malaysia","MYS","DNK","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Malaysia","MYS","ECU","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Malaysia","MYS","ESP","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Malaysia","MYS","FRA","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Malaysia","MYS","GBR","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Malaysia","MYS","GRC","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Malaysia","MYS","NOR","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Malaysia","MYS","TUR","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Malaysia","MYS","VNM","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Sri Lanka","LKA","AUS","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Sri Lanka","LKA","CHL","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Sri Lanka","LKA","CHN","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Sri Lanka","LKA","CRI","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Sri Lanka","LKA","DNK","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Sri Lanka","LKA","ECU","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Sri Lanka","LKA","ESP","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Sri Lanka","LKA","FRA","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Sri Lanka","LKA","GBR","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Sri Lanka","LKA","GRC","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Sri Lanka","LKA","NOR","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Sri Lanka","LKA","TUR","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Sri Lanka","LKA","VNM","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Taiwan Province of China","TWN","AUS","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Taiwan Province of China","TWN","CHL","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Taiwan Province of China","TWN","CHN","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Taiwan Province of China","TWN","CRI","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Taiwan Province of China","TWN","DNK","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Taiwan Province of China","TWN","ECU","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Taiwan Province of China","TWN","ESP","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Taiwan Province of China","TWN","FRA","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Taiwan Province of China","TWN","GBR","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Taiwan Province of China","TWN","GRC","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Taiwan Province of China","TWN","NOR","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Taiwan Province of China","TWN","TUR","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Taiwan Province of China","TWN","VNM","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Thailand","THA","AUS","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Thailand","THA","CHL","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Thailand","THA","CHN","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Thailand","THA","CRI","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Thailand","THA","DNK","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Thailand","THA","ECU","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Thailand","THA","ESP","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Thailand","THA","FRA","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Thailand","THA","GBR","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Thailand","THA","GRC","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Thailand","THA","NOR","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Thailand","THA","TUR","no","yes",1,"Biomar 2023"
"longtail tuna","thunnus tonggol","Tuna Spp.","Thailand","THA","VNM","no","yes",1,"Biomar 2023"
"pacific jack mackerel","trachurus symmetricus","Pacific Mackerel Spp.","Mexico","MEX","AUS","yes","yes",0.97,"Biomar 2023"
"pacific jack mackerel","trachurus symmetricus","Pacific Mackerel Spp.","Mexico","MEX","CHL","yes","yes",0.97,"Biomar 2023"
"pacific jack mackerel","trachurus symmetricus","Pacific Mackerel Spp.","Mexico","MEX","CHN","yes","yes",0.97,"Biomar 2023"
"pacific jack mackerel","trachurus symmetricus","Pacific Mackerel Spp.","Mexico","MEX","CRI","yes","yes",0.97,"Biomar 2023"
"pacific jack mackerel","trachurus symmetricus","Pacific Mackerel Spp.","Mexico","MEX","DNK","yes","yes",0.97,"Biomar 2023"
"pacific jack mackerel","trachurus symmetricus","Pacific Mackerel Spp.","Mexico","MEX","ECU","yes","yes",0.97,"Biomar 2023"
"pacific jack mackerel","trachurus symmetricus","Pacific Mackerel Spp.","Mexico","MEX","ESP","yes","yes",0.97,"Biomar 2023"
"pacific jack mackerel","trachurus symmetricus","Pacific Mackerel Spp.","Mexico","MEX","FRA","yes","yes",0.97,"Biomar 2023"
"pacific jack mackerel","trachurus symmetricus","Pacific Mackerel Spp.","Mexico","MEX","GBR","yes","yes",0.97,"Biomar 2023"
"pacific jack mackerel","trachurus symmetricus","Pacific Mackerel Spp.","Mexico","MEX","GRC","yes","yes",0.97,"Biomar 2023"
"pacific jack mackerel","trachurus symmetricus","Pacific Mackerel Spp.","Mexico","MEX","NOR","yes","yes",0.97,"Biomar 2023"
"pacific jack mackerel","trachurus symmetricus","Pacific Mackerel Spp.","Mexico","MEX","TUR","yes","yes",0.97,"Biomar 2023"
"pacific jack mackerel","trachurus symmetricus","Pacific Mackerel Spp.","Mexico","MEX","VNM","yes","yes",0.97,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Belgium","BEL","AUS","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Belgium","BEL","CHL","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Belgium","BEL","CHN","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Belgium","BEL","CRI","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Belgium","BEL","DNK","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Belgium","BEL","ECU","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Belgium","BEL","ESP","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Belgium","BEL","FRA","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Belgium","BEL","GBR","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Belgium","BEL","GRC","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Belgium","BEL","NOR","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Belgium","BEL","TUR","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Belgium","BEL","VNM","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Channel Islands"," JEY","AUS","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Channel Islands"," JEY","CHL","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Channel Islands"," JEY","CHN","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Channel Islands"," JEY","CRI","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Channel Islands"," JEY","DNK","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Channel Islands"," JEY","ECU","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Channel Islands"," JEY","ESP","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Channel Islands"," JEY","FRA","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Channel Islands"," JEY","GBR","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Channel Islands"," JEY","GRC","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Channel Islands"," JEY","NOR","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Channel Islands"," JEY","TUR","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Channel Islands"," JEY","VNM","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Channel Islands","GGY","AUS","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Channel Islands","GGY","CHL","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Channel Islands","GGY","CHN","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Channel Islands","GGY","CRI","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Channel Islands","GGY","DNK","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Channel Islands","GGY","ECU","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Channel Islands","GGY","ESP","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Channel Islands","GGY","FRA","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Channel Islands","GGY","GBR","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Channel Islands","GGY","GRC","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Channel Islands","GGY","NOR","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Channel Islands","GGY","TUR","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Channel Islands","GGY","VNM","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Denmark","DNK","AUS","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Denmark","DNK","CHL","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Denmark","DNK","CHN","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Denmark","DNK","CRI","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Denmark","DNK","DNK","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Denmark","DNK","ECU","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Denmark","DNK","ESP","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Denmark","DNK","FRA","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Denmark","DNK","GBR","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Denmark","DNK","GRC","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Denmark","DNK","NOR","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Denmark","DNK","TUR","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Denmark","DNK","VNM","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Faroe Islands","FRO","AUS","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Faroe Islands","FRO","CHL","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Faroe Islands","FRO","CHN","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Faroe Islands","FRO","CRI","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Faroe Islands","FRO","DNK","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Faroe Islands","FRO","ECU","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Faroe Islands","FRO","ESP","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Faroe Islands","FRO","FRA","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Faroe Islands","FRO","GBR","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Faroe Islands","FRO","GRC","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Faroe Islands","FRO","NOR","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Faroe Islands","FRO","TUR","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Faroe Islands","FRO","VNM","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","France","FRA","AUS","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","France","FRA","CHL","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","France","FRA","CHN","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","France","FRA","CRI","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","France","FRA","DNK","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","France","FRA","ECU","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","France","FRA","ESP","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","France","FRA","FRA","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","France","FRA","GBR","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","France","FRA","GRC","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","France","FRA","NOR","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","France","FRA","TUR","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","France","FRA","VNM","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Germany","DEU","AUS","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Germany","DEU","CHL","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Germany","DEU","CHN","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Germany","DEU","CRI","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Germany","DEU","DNK","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Germany","DEU","ECU","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Germany","DEU","ESP","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Germany","DEU","FRA","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Germany","DEU","GBR","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Germany","DEU","GRC","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Germany","DEU","NOR","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Germany","DEU","TUR","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Germany","DEU","VNM","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Ireland","IRL","AUS","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Ireland","IRL","CHL","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Ireland","IRL","CHN","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Ireland","IRL","CRI","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Ireland","IRL","DNK","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Ireland","IRL","ECU","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Ireland","IRL","ESP","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Ireland","IRL","FRA","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Ireland","IRL","GBR","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Ireland","IRL","GRC","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Ireland","IRL","NOR","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Ireland","IRL","TUR","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Ireland","IRL","VNM","yes","yes",0.77,"Biomar 2023"
"atlantic horse mackerel","trachurus trachurus","Atlantic Mackerel Spp.","Lithuania","LTU","AUS","yes","yes",0.77,"Biomar 2023"
